transaction_id,pattern_id
25661,50119
25662,76665
25663,21861
25664,21175
25665,22185
25666,83152
25667,13300
25668,50204
25669,43626
25670,79780
25671,4895
25672,27217
25673,40325
25674,61496
25675,24163
25676,85634
25677,37906
25678,66773
25679,31705
25680,55865
25681,8351
25682,24912
25683,71972
25684,73951
25685,31017
25686,17151
25687,78326
25688,73239
25689,19099
25690,87197
25691,12271
25692,34210
25693,91833
25694,63104
25695,89891
25696,58610
25697,75420
25698,26612
25699,97516
25700,9670
25701,5409
25702,31055
25703,78648
25704,66277
25705,40857
25706,97952
25707,75901
25708,22104
25709,2222
25710,46750
25711,85818
25712,70374
25713,45409
25714,43101
25715,51071
25716,56223
25717,46317
25718,35477
25719,74541
25720,74325
25721,32262
25722,80636
25723,36532
25724,34244
25725,3421
25726,11903
25727,80540
25728,28819
25729,1571
25730,54899
25731,28099
25732,30263
25733,99685
25734,79100
25735,98673
25736,32471
25737,16694
25738,6413
25739,65578
25740,56008
25741,42227
25742,60635
25743,21045
25744,81800
25745,99809
25746,72256
25747,29727
25748,45603
25749,98608
25750,79601
25751,72505
25752,72913
25753,58296
25754,10525
25755,19009
25756,14773
25757,78254
25758,21417
25759,98705
25760,66313
25761,26461
25762,61643
25763,32933
25764,48632
25765,90561
25766,27627
25767,28464
25768,26197
25769,10794
25770,19680
25771,42968
25772,57225
25773,88846
25774,20354
25775,27296
25776,10829
25777,99899
25778,98321
25779,56416
25780,30239
25781,16773
25782,58892
25783,86511
25784,73185
25785,25815
25786,52402
25787,446
25788,2315
25789,85909
25790,65567
25791,96666
25792,43593
25793,88799
25794,371
25795,90304
25796,66371
25797,61192
25798,92814
25799,22062
25800,84642
25801,31249
25802,99300
25803,25731
25804,60191
25805,50210
25806,73724
25807,91783
25808,24385
25809,47394
25810,21087
25811,32143
25812,37242
25813,98307
25814,42969
25815,44453
25816,43285
25817,92616
25818,3006
25819,23183
25820,11821
25821,44599
25822,78766
25823,14260
25824,34218
25825,62203
25826,56322
25827,95762
25828,57182
25829,59061
25830,30755
25831,3970
25832,75913
25833,4435
25834,35879
25835,60814
25836,60156
25837,35155
25838,26587
25839,37706
25840,53110
25841,57497
25842,96341
25843,30691
25844,81404
25845,60792
25846,41856
25847,29500
25848,97946
25849,39424
25850,89274
25851,93368
25852,21956
25853,74986
25854,20024
25855,87191
25856,35722
25857,77325
25858,46856
25859,87069
25860,78883
25861,123
25862,97313
25863,16382
25864,79210
25865,20940
25866,16429
25867,34459
25868,98806
25869,33654
25870,83350
25871,93364
25872,7467
25873,26895
25874,40370
25875,6597
25876,29217
25877,73751
25878,56061
25879,345
25880,88136
25881,56519
25882,37429
25883,2886
25884,1090
25885,48116
25886,90693
25887,79434
25888,46218
25889,42824
25890,72061
25891,37901
25892,26386
25893,12640
25894,63746
25895,76196
25896,29793
25897,9825
25898,65197
25899,80911
25900,32394
25901,86976
25902,10251
25903,98041
25904,40542
25905,66364
25906,62382
25907,80194
25908,78270
25909,94886
25910,79637
25911,70150
25912,99409
25913,35549
25914,49091
25915,80666
25916,13233
25917,58250
25918,21727
25919,86158
25920,46101
25921,79154
25922,10757
25923,48762
25924,64627
25925,52828
25926,87550
25927,54262
25928,80413
25929,85016
25930,13907
25931,45114
25932,74012
25933,74136
25934,39899
25935,31768
25936,77611
25937,446
25938,44728
25939,62543
25940,4199
25941,59059
25942,18930
25943,55975
25944,10676
25945,72940
25946,27117
25947,90235
25948,72534
25949,71702
25950,3748
25951,21335
25952,94114
25953,95536
25954,5332
25955,62157
25956,42107
25957,30249
25958,49654
25959,65312
25960,61559
25961,22884
25962,10441
25963,70290
25964,88966
25965,4737
25966,49396
25967,64879
25968,20857
25969,61837
25970,75268
25971,50015
25972,73119
25973,24156
25974,67909
25975,80956
25976,71632
25977,9612
25978,60009
25979,9096
25980,20359
25981,6854
25982,4848
25983,70622
25984,10818
25985,36024
25986,57964
25987,33574
25988,76424
25989,49083
25990,87273
25991,2696
25992,30223
25993,73043
25994,24420
25995,61740
25996,16515
25997,87847
25998,43297
25999,79157
26000,31935
26001,97977
26002,97580
26003,81559
26004,34090
26005,31008
26006,62220
26007,56899
26008,40780
26009,7318
26010,33297
26011,66996
26012,6761
26013,68164
26014,11272
26015,60355
26016,51204
26017,37458
26018,95178
26019,26401
26020,6590
26021,17781
26022,14581
26023,87262
26024,55334
26025,90363
26026,44838
26027,57063
26028,76212
26029,83111
26030,27746
26031,74200
26032,56541
26033,31313
26034,75089
26035,20724
26036,77472
26037,74722
26038,46205
26039,41559
26040,29454
26041,54238
26042,37659
26043,53158
26044,27892
26045,28450
26046,34226
26047,10847
26048,54278
26049,98444
26050,15597
26051,21761
26052,87790
26053,25160
26054,24975
26055,4653
26056,1950
26057,45127
26058,73285
26059,31949
26060,83468
26061,35529
26062,52005
26063,11189
26064,10445
26065,75963
26066,89067
26067,16453
26068,99385
26069,75699
26070,72353
26071,67657
26072,37926
26073,7065
26074,86161
26075,71911
26076,73821
26077,63164
26078,17016
26079,49106
26080,4480
26081,68171
26082,22223
26083,38942
26084,11017
26085,46530
26086,27547
26087,16340
26088,31429
26089,81495
26090,73749
26091,98111
26092,6707
26093,59917
26094,75660
26095,52079
26096,20062
26097,21546
26098,42353
26099,51659
26100,80865
26101,57866
26102,61756
26103,59900
26104,56783
26105,66023
26106,54644
26107,6963
26108,54762
26109,38099
26110,65129
26111,91930
26112,94669
26113,67705
26114,56392
26115,88385
26116,36212
26117,47197
26118,24107
26119,26482
26120,55641
26121,568
26122,37183
26123,67015
26124,25363
26125,84838
26126,76385
26127,76429
26128,313
26129,8391
26130,36988
26131,13580
26132,20739
26133,66582
26134,54471
26135,3495
26136,30489
26137,96253
26138,73423
26139,68044
26140,59804
26141,89897
26142,38929
26143,91623
26144,84704
26145,28203
26146,40261
26147,38515
26148,6655
26149,39130
26150,1324
26151,53952
26152,48487
26153,12535
26154,44865
26155,60425
26156,87358
26157,4877
26158,94381
26159,81157
26160,3371
26161,3174
26162,71118
26163,89536
26164,93900
26165,21385
26166,59979
26167,2421
26168,34375
26169,24490
26170,28586
26171,97231
26172,83443
26173,93038
26174,28615
26175,2472
26176,31885
26177,7440
26178,66786
26179,76953
26180,52492
26181,9921
26182,71494
26183,73609
26184,74731
26185,29030
26186,79335
26187,30778
26188,19473
26189,38559
26190,97934
26191,97172
26192,72671
26193,67403
26194,98005
26195,19904
26196,91399
26197,14456
26198,463
26199,59653
26200,78302
26201,72043
26202,50165
26203,92364
26204,51349
26205,64848
26206,17801
26207,39328
26208,51647
26209,15042
26210,66896
26211,33610
26212,81655
26213,2015
26214,91092
26215,74713
26216,39608
26217,20214
26218,7653
26219,1427
26220,58428
26221,84911
26222,92014
26223,56417
26224,84777
26225,47969
26226,87027
26227,20312
26228,97210
26229,37172
26230,10698
26231,32329
26232,3005
26233,49710
26234,64094
26235,39718
26236,97834
26237,61125
26238,94114
26239,64168
26240,31201
26241,59691
26242,3970
26243,74137
26244,40234
26245,49410
26246,2018
26247,33272
26248,17816
26249,33408
26250,66528
26251,99692
26252,16178
26253,10849
26254,88309
26255,82090
26256,83480
26257,20856
26258,22147
26259,19133
26260,17213
26261,52895
26262,58895
26263,46868
26264,50324
26265,11579
26266,34052
26267,74858
26268,76194
26269,61194
26270,86285
26271,30632
26272,1815
26273,36306
26274,41661
26275,91582
26276,43872
26277,51180
26278,39563
26279,38256
26280,17666
26281,23533
26282,44601
26283,85727
26284,69027
26285,67470
26286,37808
26287,25891
26288,91743
26289,50345
26290,71393
26291,10409
26292,58740
26293,81318
26294,99855
26295,40464
26296,26728
26297,58547
26298,94733
26299,63250
26300,13849
26301,79960
26302,52331
26303,75189
26304,84428
26305,29542
26306,39083
26307,82265
26308,35640
26309,86314
26310,84294
26311,76327
26312,86667
26313,3006
26314,57912
26315,79822
26316,55075
26317,88770
26318,70310
26319,12284
26320,51035
26321,6522
26322,35700
26323,59417
26324,60587
26325,14646
26326,77732
26327,81940
26328,164
26329,16554
26330,23166
26331,30072
26332,14778
26333,56751
26334,11200
26335,4339
26336,23724
26337,87381
26338,54744
26339,86868
26340,38101
26341,75266
26342,16732
26343,26250
26344,95362
26345,28005
26346,79948
26347,73091
26348,38364
26349,80315
26350,19722
26351,17268
26352,93911
26353,46240
26354,37609
26355,18005
26356,11648
26357,23289
26358,72888
26359,13222
26360,25605
26361,89262
26362,25859
26363,43119
26364,63683
26365,39890
26366,50318
26367,80533
26368,57995
26369,28079
26370,87059
26371,31517
26372,84647
26373,10328
26374,27177
26375,50749
26376,85857
26377,6328
26378,72969
26379,7362
26380,28236
26381,35727
26382,21917
26383,77623
26384,93366
26385,51193
26386,97003
26387,79484
26388,91055
26389,46936
26390,62794
26391,50550
26392,1650
26393,63341
26394,60956
26395,12752
26396,5959
26397,15136
26398,58886
26399,16539
26400,57250
26401,10399
26402,72025
26403,14398
26404,82151
26405,70882
26406,36226
26407,87235
26408,92673
26409,94238
26410,61043
26411,26357
26412,96298
26413,36071
26414,4076
26415,11693
26416,27615
26417,27436
26418,25968
26419,50592
26420,89903
26421,4881
26422,53921
26423,4489
26424,60858
26425,24817
26426,19335
26427,90681
26428,11100
26429,80964
26430,70287
26431,64420
26432,89753
26433,92768
26434,39940
26435,11685
26436,81593
26437,91194
26438,71584
26439,3706
26440,91108
26441,13691
26442,86056
26443,82400
26444,8248
26445,72658
26446,63969
26447,93064
26448,661
26449,42681
26450,20958
26451,51933
26452,35132
26453,80076
26454,93477
26455,92680
26456,7360
26457,32673
26458,3437
26459,84574
26460,28229
26461,3494
26462,35553
26463,94542
26464,88422
26465,78230
26466,35079
26467,49095
26468,83975
26469,62003
26470,36216
26471,7223
26472,78888
26473,86029
26474,24353
26475,57980
26476,56309
26477,91427
26478,71139
26479,92448
26480,43375
26481,45301
26482,12944
26483,92101
26484,70613
26485,46554
26486,36273
26487,15481
26488,68267
26489,54254
26490,26164
26491,12178
26492,31688
26493,13570
26494,58568
26495,27945
26496,26400
26497,82583
26498,67718
26499,99174
26500,69893
26501,2556
26502,72397
26503,11599
26504,86314
26505,78774
26506,83603
26507,14765
26508,25780
26509,24059
26510,34836
26511,6975
26512,2864
26513,18937
26514,52323
26515,97392
26516,70755
26517,32329
26518,47999
26519,88052
26520,3206
26521,66621
26522,97103
26523,48332
26524,46867
26525,10087
26526,53313
26527,35583
26528,7661
26529,32691
26530,51309
26531,45558
26532,27775
26533,11641
26534,75890
26535,36738
26536,83105
26537,5302
26538,76003
26539,23747
26540,40425
26541,17610
26542,44674
26543,8086
26544,1790
26545,74534
26546,83574
26547,60594
26548,86708
26549,58994
26550,65962
26551,93370
26552,71411
26553,67122
26554,75320
26555,6487
26556,90005
26557,27634
26558,33627
26559,22061
26560,1987
26561,35563
26562,32932
26563,7971
26564,32298
26565,12391
26566,56116
26567,65238
26568,24253
26569,52248
26570,33423
26571,36233
26572,87258
26573,19111
26574,29203
26575,85884
26576,75339
26577,56048
26578,54614
26579,77580
26580,65327
26581,25509
26582,16545
26583,59830
26584,85975
26585,96407
26586,17238
26587,61877
26588,53449
26589,78580
26590,40804
26591,87474
26592,19548
26593,95925
26594,13180
26595,21845
26596,79533
26597,36620
26598,62583
26599,35571
26600,63374
26601,85372
26602,64679
26603,70619
26604,36108
26605,77095
26606,66197
26607,14030
26608,14824
26609,51268
26610,56795
26611,71468
26612,86374
26613,89417
26614,14996
26615,67310
26616,88823
26617,70505
26618,55464
26619,92490
26620,10788
26621,9173
26622,33189
26623,41376
26624,28240
26625,54710
26626,2878
26627,64607
26628,58343
26629,71201
26630,68616
26631,35333
26632,95196
26633,5133
26634,73020
26635,4311
26636,91583
26637,15495
26638,33711
26639,24818
26640,27772
26641,11230
26642,27593
26643,11336
26644,33326
26645,9589
26646,80686
26647,5032
26648,83639
26649,21482
26650,46779
26651,51342
26652,37322
26653,12690
26654,65451
26655,32541
26656,42975
26657,11194
26658,21711
26659,11374
26660,51711
26661,22116
26662,53212
26663,47563
26664,11897
26665,15467
26666,17981
26667,33114
26668,89791
26669,89781
26670,96339
26671,6327
26672,60890
26673,8377
26674,67326
26675,76967
26676,75055
26677,16595
26678,5141
26679,62168
26680,67554
26681,9051
26682,96009
26683,82383
26684,22496
26685,70953
26686,1062
26687,10688
26688,29850
26689,91212
26690,33878
26691,63878
26692,72891
26693,12318
26694,52654
26695,59171
26696,72242
26697,37220
26698,35696
26699,24199
26700,21728
26701,87315
26702,4205
26703,54501
26704,75281
26705,45548
26706,45768
26707,39603
26708,89910
26709,94744
26710,98284
26711,31694
26712,71669
26713,40825
26714,10549
26715,93857
26716,69519
26717,63245
26718,96827
26719,16490
26720,35150
26721,44719
26722,84357
26723,38735
26724,80502
26725,99207
26726,40660
26727,15098
26728,45979
26729,73276
26730,97344
26731,89859
26732,18918
26733,23120
26734,74818
26735,66065
26736,64150
26737,80228
26738,87775
26739,54871
26740,31961
26741,69719
26742,30407
26743,99275
26744,72387
26745,77191
26746,35013
26747,6753
26748,90590
26749,86529
26750,65697
26751,1917
26752,66339
26753,47460
26754,34687
26755,79868
26756,55406
26757,46875
26758,58604
26759,64130
26760,9930
26761,17937
26762,67368
26763,99889
26764,89770
26765,20335
26766,77733
26767,18758
26768,54149
26769,46331
26770,51844
26771,75304
26772,32729
26773,69116
26774,15776
26775,89503
26776,93491
26777,19126
26778,91791
26779,74431
26780,97789
26781,45613
26782,20978
26783,96843
26784,72172
26785,98656
26786,25212
26787,26676
26788,2550
26789,90501
26790,13544
26791,29162
26792,87809
26793,796
26794,5219
26795,83299
26796,69199
26797,47110
26798,21403
26799,69567
26800,69178
26801,27046
26802,81034
26803,62169
26804,967
26805,78821
26806,56729
26807,87773
26808,31898
26809,53547
26810,73303
26811,67158
26812,78397
26813,13186
26814,85602
26815,22498
26816,9729
26817,14357
26818,95211
26819,41973
26820,7924
26821,62997
26822,52825
26823,17376
26824,2091
26825,23031
26826,56578
26827,35348
26828,32228
26829,73890
26830,37106
26831,49281
26832,25538
26833,71970
26834,70669
26835,86702
26836,55542
26837,53692
26838,98715
26839,85366
26840,10008
26841,5559
26842,23368
26843,29605
26844,38157
26845,83540
26846,3195
26847,7704
26848,33029
26849,52013
26850,73881
26851,58613
26852,40662
26853,62367
26854,96881
26855,14538
26856,59928
26857,30227
26858,17780
26859,82299
26860,81030
26861,95208
26862,17682
26863,27023
26864,22669
26865,62144
26866,60625
26867,36716
26868,9955
26869,97286
26870,71605
26871,87662
26872,63560
26873,25960
26874,76956
26875,56168
26876,66694
26877,18964
26878,1218
26879,84304
26880,6700
26881,13510
26882,8188
26883,37621
26884,9530
26885,50134
26886,3155
26887,99158
26888,98164
26889,23181
26890,3920
26891,24092
26892,59411
26893,19404
26894,5561
26895,77683
26896,56524
26897,88550
26898,97349
26899,94297
26900,6471
26901,35528
26902,23109
26903,99879
26904,44499
26905,1138
26906,3992
26907,29419
26908,6990
26909,34542
26910,89468
26911,53660
26912,44891
26913,48493
26914,21913
26915,5813
26916,86917
26917,43701
26918,34417
26919,35734
26920,22105
26921,60146
26922,57764
26923,92554
26924,2041
26925,90205
26926,65103
26927,675
26928,272
26929,82361
26930,60020
26931,70680
26932,18348
26933,31167
26934,36029
26935,40362
26936,7523
26937,81142
26938,49347
26939,94922
26940,25471
26941,14078
26942,380
26943,12496
26944,22308
26945,95655
26946,50812
26947,79971
26948,1099
26949,86622
26950,32368
26951,9122
26952,66334
26953,47003
26954,98404
26955,79916
26956,92516
26957,63701
26958,9220
26959,5440
26960,53532
26961,18851
26962,14487
26963,70889
26964,22127
26965,21297
26966,97419
26967,6226
26968,19795
26969,65186
26970,13443
26971,63326
26972,30079
26973,19223
26974,40563
26975,18859
26976,12250
26977,95129
26978,7170
26979,70681
26980,94349
26981,19847
26982,39445
26983,70091
26984,92818
26985,30073
26986,63035
26987,29978
26988,26962
26989,93222
26990,43850
26991,86996
26992,6762
26993,68303
26994,63075
26995,8364
26996,8344
26997,61572
26998,51878
26999,8995
27000,58417
27001,38270
27002,38580
27003,81024
27004,9303
27005,72392
27006,53373
27007,62615
27008,61480
27009,41074
27010,66711
27011,16331
27012,8915
27013,95023
27014,69722
27015,13521
27016,91727
27017,96702
27018,91276
27019,45230
27020,3457
27021,54492
27022,80950
27023,51054
27024,89297
27025,74078
27026,76854
27027,82951
27028,56358
27029,89388
27030,91373
27031,81490
27032,51635
27033,74199
27034,70654
27035,34773
27036,20895
27037,76782
27038,79248
27039,5352
27040,21192
27041,47085
27042,1797
27043,25976
27044,72284
27045,68747
27046,8677
27047,99779
27048,2807
27049,38624
27050,98924
27051,30572
27052,54677
27053,10166
27054,5622
27055,57292
27056,25564
27057,27356
27058,92126
27059,64629
27060,84072
27061,6027
27062,87054
27063,14185
27064,5303
27065,64949
27066,43281
27067,77210
27068,14223
27069,43695
27070,73023
27071,24844
27072,61842
27073,14682
27074,73466
27075,35277
27076,19739
27077,36646
27078,76694
27079,68628
27080,39618
27081,29436
27082,90378
27083,34768
27084,13914
27085,79631
27086,81287
27087,825
27088,58425
27089,59266
27090,38003
27091,60807
27092,38083
27093,32154
27094,82767
27095,45991
27096,76262
27097,27986
27098,30835
27099,85136
27100,96938
27101,61321
27102,36737
27103,93336
27104,56242
27105,23255
27106,31515
27107,11940
27108,43737
27109,32790
27110,30817
27111,79367
27112,75645
27113,21588
27114,37720
27115,59398
27116,89122
27117,95498
27118,61826
27119,48602
27120,61848
27121,82684
27122,68394
27123,90157
27124,43512
27125,46827
27126,40133
27127,77657
27128,31430
27129,77271
27130,33481
27131,39948
27132,11979
27133,41350
27134,86980
27135,69146
27136,61254
27137,30228
27138,12439
27139,89119
27140,57266
27141,68593
27142,93621
27143,20856
27144,71743
27145,78327
27146,1497
27147,27073
27148,28976
27149,44587
27150,50691
27151,47332
27152,72380
27153,94606
27154,95829
27155,4283
27156,52193
27157,92516
27158,45046
27159,53482
27160,35151
27161,9098
27162,62063
27163,65198
27164,79175
27165,10581
27166,58557
27167,94704
27168,44620
27169,31207
27170,45863
27171,81170
27172,39946
27173,46842
27174,75760
27175,82466
27176,53457
27177,19287
27178,6107
27179,39004
27180,72336
27181,26956
27182,17050
27183,4360
27184,11791
27185,19202
27186,85117
27187,36668
27188,55018
27189,11530
27190,46745
27191,91935
27192,2299
27193,85996
27194,79157
27195,52722
27196,5100
27197,47085
27198,97497
27199,1296
27200,59856
27201,58485
27202,47126
27203,43831
27204,5392
27205,67236
27206,6005
27207,24182
27208,82990
27209,82127
27210,6584
27211,56181
27212,86620
27213,51245
27214,22499
27215,58367
27216,91233
27217,20084
27218,56902
27219,55012
27220,26426
27221,64174
27222,88395
27223,94270
27224,37548
27225,85041
27226,17021
27227,57294
27228,58527
27229,53592
27230,73315
27231,89567
27232,58737
27233,22465
27234,60212
27235,76881
27236,98326
27237,18383
27238,79214
27239,45914
27240,22926
27241,56003
27242,33710
27243,81214
27244,8667
27245,11454
27246,78186
27247,16224
27248,67883
27249,16315
27250,72211
27251,53872
27252,88257
27253,34458
27254,41806
27255,17706
27256,49934
27257,20707
27258,62454
27259,60392
27260,45896
27261,30987
27262,58619
27263,54686
27264,70785
27265,28874
27266,75894
27267,82381
27268,28202
27269,13950
27270,67561
27271,66109
27272,78717
27273,28374
27274,32284
27275,2598
27276,25849
27277,80602
27278,77479
27279,50454
27280,91143
27281,83843
27282,11072
27283,56151
27284,54625
27285,30643
27286,87242
27287,67086
27288,719
27289,28914
27290,62194
27291,56204
27292,62329
27293,16550
27294,28446
27295,71231
27296,22932
27297,31584
27298,34670
27299,49810
27300,5501
27301,47150
27302,32833
27303,18396
27304,31270
27305,79457
27306,36663
27307,37207
27308,69749
27309,25764
27310,93511
27311,13478
27312,27668
27313,16474
27314,94814
27315,8358
27316,61342
27317,80122
27318,55176
27319,83430
27320,71011
27321,55288
27322,63590
27323,26095
27324,33482
27325,25988
27326,52699
27327,74066
27328,53150
27329,64782
27330,37004
27331,28979
27332,26315
27333,79295
27334,75035
27335,26703
27336,53584
27337,12781
27338,67527
27339,76729
27340,85462
27341,16847
27342,91379
27343,20135
27344,72541
27345,63909
27346,30628
27347,81572
27348,30561
27349,69969
27350,73975
27351,53724
27352,41028
27353,28186
27354,96611
27355,90346
27356,57173
27357,84790
27358,60955
27359,87966
27360,97545
27361,60051
27362,4324
27363,38172
27364,26977
27365,56659
27366,213
27367,46863
27368,37857
27369,18450
27370,80702
27371,23261
27372,56701
27373,12375
27374,43787
27375,87174
27376,92161
27377,11697
27378,66198
27379,48809
27380,97992
27381,69401
27382,1170
27383,72950
27384,72068
27385,9297
27386,2250
27387,61627
27388,90185
27389,84357
27390,32445
27391,5451
27392,82236
27393,84691
27394,74795
27395,67747
27396,11958
27397,482
27398,76431
27399,91971
27400,1326
27401,3294
27402,25829
27403,80502
27404,24249
27405,68646
27406,71206
27407,42147
27408,33157
27409,39266
27410,86178
27411,30262
27412,98710
27413,65519
27414,61893
27415,44659
27416,67348
27417,82428
27418,92707
27419,23031
27420,93566
27421,6536
27422,25625
27423,20962
27424,1865
27425,17608
27426,70314
27427,94149
27428,7291
27429,94586
27430,38265
27431,80475
27432,64069
27433,99177
27434,58017
27435,84339
27436,63868
27437,27480
27438,51586
27439,10186
27440,90621
27441,27991
27442,98979
27443,15336
27444,26887
27445,80161
27446,48462
27447,36161
27448,80632
27449,41227
27450,96357
27451,91905
27452,95268
27453,70696
27454,73250
27455,69655
27456,30174
27457,40744
27458,32607
27459,25419
27460,53702
27461,33795
27462,95738
27463,56594
27464,70796
27465,64328
27466,36679
27467,32395
27468,6689
27469,82738
27470,83270
27471,5770
27472,19092
27473,89983
27474,26995
27475,26978
27476,18902
27477,53976
27478,92297
27479,88708
27480,81522
27481,4261
27482,90862
27483,17900
27484,3756
27485,65135
27486,93803
27487,44992
27488,21837
27489,71256
27490,46183
27491,32731
27492,1164
27493,19295
27494,89142
27495,92030
27496,60667
27497,8216
27498,12787
27499,73265
27500,81112
27501,68836
27502,5834
27503,16395
27504,65642
27505,99222
27506,4978
27507,43702
27508,19007
27509,81302
27510,65809
27511,30962
27512,17781
27513,36830
27514,65264
27515,79806
27516,87021
27517,50483
27518,29122
27519,6556
27520,27788
27521,36337
27522,90225
27523,14144
27524,93766
27525,12360
27526,5858
27527,40207
27528,79751
27529,10539
27530,6518
27531,69196
27532,38705
27533,81374
27534,16411
27535,98463
27536,31598
27537,99964
27538,23039
27539,24895
27540,63918
27541,35973
27542,10553
27543,80151
27544,27964
27545,75084
27546,88421
27547,67888
27548,60852
27549,6454
27550,77371
27551,45270
27552,7611
27553,43046
27554,65671
27555,26837
27556,17123
27557,10156
27558,56034
27559,72459
27560,37071
27561,77350
27562,57796
27563,28948
27564,15069
27565,46897
27566,41594
27567,91873
27568,53787
27569,84285
27570,33521
27571,96178
27572,8582
27573,2932
27574,40185
27575,29336
27576,35647
27577,90745
27578,83802
27579,11829
27580,15210
27581,93032
27582,25992
27583,67175
27584,42264
27585,75223
27586,51133
27587,94246
27588,61711
27589,19282
27590,96561
27591,19240
27592,30807
27593,5528
27594,58256
27595,28272
27596,13951
27597,49842
27598,19093
27599,99399
27600,95992
27601,9813
27602,98622
27603,17017
27604,45130
27605,26676
27606,54509
27607,94090
27608,66219
27609,71864
27610,41480
27611,60116
27612,14169
27613,51593
27614,34840
27615,76114
27616,67726
27617,63886
27618,10608
27619,36521
27620,34998
27621,92563
27622,579
27623,36200
27624,28757
27625,39313
27626,79005
27627,22346
27628,5120
27629,85362
27630,9353
27631,41053
27632,75968
27633,30103
27634,64494
27635,10767
27636,60554
27637,17119
27638,11524
27639,46602
27640,61236
27641,62775
27642,90953
27643,842
27644,55219
27645,12206
27646,35022
27647,82581
27648,40486
27649,66731
27650,78238
27651,27720
27652,47819
27653,245
27654,59779
27655,75287
27656,45014
27657,23216
27658,26403
27659,58442
27660,30758
27661,30853
27662,56642
27663,19366
27664,74629
27665,93129
27666,43232
27667,19179
27668,68718
27669,28977
27670,19593
27671,27259
27672,79268
27673,52081
27674,50076
27675,17088
27676,21356
27677,9028
27678,87792
27679,27157
27680,88230
27681,85654
27682,82059
27683,95221
27684,69419
27685,6954
27686,7915
27687,68073
27688,97578
27689,53023
27690,74948
27691,2212
27692,54905
27693,19129
27694,71780
27695,78702
27696,93051
27697,78568
27698,37945
27699,21866
27700,63257
27701,17419
27702,51000
27703,95932
27704,7770
27705,83103
27706,51898
27707,25681
27708,1605
27709,1115
27710,87223
27711,69699
27712,649
27713,36338
27714,23521
27715,5581
27716,22053
27717,69725
27718,36152
27719,84384
27720,53123
27721,51151
27722,23832
27723,57705
27724,86533
27725,59683
27726,97238
27727,12365
27728,8355
27729,31515
27730,65380
27731,50994
27732,49625
27733,23401
27734,6401
27735,86802
27736,70234
27737,18025
27738,58526
27739,18696
27740,66088
27741,14203
27742,99832
27743,50686
27744,30341
27745,26271
27746,7196
27747,96148
27748,9521
27749,3378
27750,96817
27751,97525
27752,87864
27753,88860
27754,56835
27755,54186
27756,56773
27757,66409
27758,8731
27759,35259
27760,13349
27761,67435
27762,39597
27763,33014
27764,24622
27765,99872
27766,50571
27767,27476
27768,20523
27769,42280
27770,24206
27771,17937
27772,9013
27773,76613
27774,1325
27775,5989
27776,95056
27777,84024
27778,56920
27779,17284
27780,16910
27781,79903
27782,82823
27783,17559
27784,62122
27785,27850
27786,93720
27787,16911
27788,41385
27789,9031
27790,84685
27791,38136
27792,32069
27793,44621
27794,89258
27795,83621
27796,16758
27797,77541
27798,18889
27799,59502
27800,1575
27801,76220
27802,60018
27803,22538
27804,40488
27805,80392
27806,98023
27807,66668
27808,39833
27809,3653
27810,12044
27811,89088
27812,80440
27813,57282
27814,60074
27815,23824
27816,67115
27817,72409
27818,8287
27819,20661
27820,5607
27821,77804
27822,88302
27823,64771
27824,97921
27825,19149
27826,71037
27827,24276
27828,31646
27829,84657
27830,24735
27831,54817
27832,50931
27833,31322
27834,49989
27835,26785
27836,76686
27837,10321
27838,50902
27839,5920
27840,38617
27841,94645
27842,6704
27843,12461
27844,16154
27845,21830
27846,75317
27847,4783
27848,79682
27849,21055
27850,60027
27851,87942
27852,13451
27853,6358
27854,85934
27855,72895
27856,58374
27857,15884
27858,95125
27859,71724
27860,81972
27861,18205
27862,37141
27863,91105
27864,34498
27865,71662
27866,74871
27867,61863
27868,44006
27869,11713
27870,32424
27871,68089
27872,93804
27873,91302
27874,44960
27875,82659
27876,48277
27877,75095
27878,26738
27879,85300
27880,46894
27881,88222
27882,19373
27883,20753
27884,7792
27885,79248
27886,88647
27887,20493
27888,35530
27889,51029
27890,92288
27891,97931
27892,61211
27893,46896
27894,88292
27895,25051
27896,48078
27897,67921
27898,24808
27899,35436
27900,51439
27901,4410
27902,15810
27903,46643
27904,1450
27905,82061
27906,48747
27907,50794
27908,28935
27909,81372
27910,60342
27911,70525
27912,81150
27913,46824
27914,96481
27915,62120
27916,98341
27917,33087
27918,80133
27919,30730
27920,12194
27921,30307
27922,54397
27923,3983
27924,69382
27925,40828
27926,29648
27927,27339
27928,40920
27929,34510
27930,52371
27931,97064
27932,57220
27933,46417
27934,57180
27935,72275
27936,21438
27937,14825
27938,20783
27939,25598
27940,63627
27941,53542
27942,35293
27943,73933
27944,76939
27945,46467
27946,69495
27947,20857
27948,83598
27949,37338
27950,26338
27951,71127
27952,89082
27953,40137
27954,70028
27955,60739
27956,80725
27957,15093
27958,53716
27959,45711
27960,95878
27961,99370
27962,91515
27963,40727
27964,54481
27965,9972
27966,51851
27967,67033
27968,28
27969,40765
27970,24668
27971,1725
27972,62904
27973,14445
27974,70554
27975,97540
27976,40580
27977,97433
27978,90323
27979,70005
27980,72381
27981,1098
27982,55671
27983,64875
27984,81142
27985,70498
27986,81249
27987,44365
27988,99299
27989,3735
27990,30297
27991,8657
27992,15903
27993,56023
27994,41185
27995,79372
