attempt_id,customer_id,attempt_time,success
16486,29,2023-08-15 12:06:17,False
16487,55,2023-08-06 00:19:32,False
16488,34,2023-08-13 03:33:55,True
16489,54,2023-08-20 03:38:16,True
16490,12,2023-08-22 06:54:24,True
16491,86,2023-08-13 15:57:42,True
16492,14,2023-07-31 04:53:01,True
16493,53,2023-07-27 05:28:52,False
16494,92,2023-08-23 08:45:57,True
16495,56,2023-08-12 12:55:17,True
16496,8,2023-08-17 10:03:20,False
16497,60,2023-08-19 22:42:00,False
16498,3,2023-08-15 02:07:39,True
16499,47,2023-08-03 08:48:02,True
16500,56,2023-07-26 21:13:11,True
16501,77,2023-08-16 01:15:09,False
16502,48,2023-07-29 04:22:23,True
16503,65,2023-08-05 00:38:58,True
16504,70,2023-08-15 16:26:46,True
16505,43,2023-08-17 09:14:29,True
16506,43,2023-08-11 18:29:17,False
16507,27,2023-08-15 16:07:34,False
16508,30,2023-08-17 23:13:13,True
16509,86,2023-08-13 03:02:26,True
16510,48,2023-08-01 13:35:15,True
16511,40,2023-08-21 04:13:48,True
16512,33,2023-07-30 04:52:31,True
16513,69,2023-07-28 20:08:43,True
16514,2,2023-08-21 12:15:02,True
16515,31,2023-08-02 10:47:45,True
16516,32,2023-08-09 10:43:33,True
16517,10,2023-08-01 08:12:03,False
16518,92,2023-08-23 20:23:21,True
16519,98,2023-08-06 22:38:51,False
16520,38,2023-08-09 12:24:42,False
16521,45,2023-08-03 10:08:34,True
16522,44,2023-08-08 04:59:52,False
16523,92,2023-08-17 03:52:37,False
16524,52,2023-08-10 20:24:41,True
16525,50,2023-08-01 13:10:15,False
16526,49,2023-08-15 01:13:30,True
16527,57,2023-08-10 02:08:59,False
16528,20,2023-08-23 11:51:42,True
16529,26,2023-08-06 08:55:44,True
16530,47,2023-08-16 19:10:05,False
16531,57,2023-08-21 13:23:12,False
16532,66,2023-08-02 14:32:05,True
16533,46,2023-07-31 14:54:29,False
16534,99,2023-08-04 15:30:36,True
16535,84,2023-08-04 05:14:06,False
16536,8,2023-08-03 21:50:12,True
16537,33,2023-07-30 21:53:33,True
16538,22,2023-08-22 09:45:12,True
16539,47,2023-07-29 00:56:45,False
16540,51,2023-08-20 14:20:51,True
16541,74,2023-08-19 01:42:17,False
16542,99,2023-08-11 18:55:09,False
16543,36,2023-08-09 08:46:31,False
16544,98,2023-08-22 01:28:20,True
16545,9,2023-08-12 18:02:02,False
16546,24,2023-07-30 16:11:33,False
16547,25,2023-08-07 17:04:32,True
16548,30,2023-08-17 08:56:28,False
16549,81,2023-08-20 11:00:07,True
16550,88,2023-07-28 16:56:41,True
16551,75,2023-08-25 05:14:10,True
16552,3,2023-07-30 04:47:06,True
16553,76,2023-08-10 03:07:40,True
16554,99,2023-08-07 04:14:25,False
16555,95,2023-08-13 21:27:29,False
16556,66,2023-08-19 09:48:14,False
16557,73,2023-08-04 22:41:40,True
16558,22,2023-07-31 23:54:18,False
16559,87,2023-08-03 20:37:08,False
16560,100,2023-07-30 04:03:07,False
16561,99,2023-08-16 18:07:56,False
16562,3,2023-08-22 20:31:42,True
16563,61,2023-08-02 15:40:59,False
16564,78,2023-08-21 19:08:47,False
16565,65,2023-08-10 21:22:25,False
16566,8,2023-08-23 10:54:35,True
16567,100,2023-08-03 16:18:38,False
16568,14,2023-08-17 13:41:16,True
16569,55,2023-08-02 03:36:06,True
16570,95,2023-08-08 07:28:18,False
16571,78,2023-08-12 11:14:08,False
16572,86,2023-08-15 21:10:25,True
16573,94,2023-08-15 17:00:20,True
16574,97,2023-08-24 08:17:54,False
16575,49,2023-08-05 09:25:21,True
16576,59,2023-08-07 10:29:07,False
16577,78,2023-08-19 13:40:40,True
16578,86,2023-08-20 22:28:37,True
16579,34,2023-07-26 22:28:48,True
16580,57,2023-08-22 03:28:49,True
16581,43,2023-08-24 17:18:15,False
16582,37,2023-08-20 15:33:36,False
16583,61,2023-08-10 21:02:31,False
16584,11,2023-08-04 21:24:55,False
16585,42,2023-08-01 06:46:08,True
16586,62,2023-08-17 21:04:32,False
16587,57,2023-08-20 08:16:36,False
16588,31,2023-08-01 05:02:03,True
16589,56,2023-08-25 08:16:14,True
16590,5,2023-08-03 01:54:17,True
16591,5,2023-07-29 07:51:59,False
16592,19,2023-08-16 15:29:52,True
16593,15,2023-07-27 22:57:11,True
16594,71,2023-08-19 08:05:09,True
16595,10,2023-08-21 11:09:36,False
16596,52,2023-08-02 13:14:52,True
16597,39,2023-08-08 03:14:55,False
16598,16,2023-08-01 17:19:06,True
16599,97,2023-08-24 02:23:19,False
16600,26,2023-08-14 17:47:39,False
16601,29,2023-08-16 04:17:33,True
16602,12,2023-08-03 05:48:05,False
16603,10,2023-08-13 20:15:20,False
16604,6,2023-08-16 13:37:30,False
16605,47,2023-08-17 17:20:27,True
16606,18,2023-08-02 19:16:59,False
16607,56,2023-08-25 06:41:12,False
16608,14,2023-08-20 22:18:13,True
16609,77,2023-07-29 21:27:08,False
16610,2,2023-08-05 23:15:14,True
16611,7,2023-08-15 17:55:19,False
16612,11,2023-08-12 12:00:33,False
16613,98,2023-08-21 01:17:27,False
16614,44,2023-08-20 05:22:40,True
16615,60,2023-08-09 21:14:48,True
16616,86,2023-08-15 11:09:36,False
16617,87,2023-08-10 22:30:38,True
16618,11,2023-08-23 02:01:37,True
16619,93,2023-08-05 12:06:15,False
16620,73,2023-08-08 12:36:47,True
16621,63,2023-08-05 08:24:43,False
16622,71,2023-07-27 05:15:51,False
16623,88,2023-08-18 22:15:28,True
16624,15,2023-08-07 11:48:19,True
16625,52,2023-07-30 05:37:13,False
16626,25,2023-08-14 04:03:42,False
16627,94,2023-08-11 13:25:39,True
16628,86,2023-08-22 12:07:04,False
16629,79,2023-08-06 02:22:08,True
16630,25,2023-08-05 09:51:33,False
16631,26,2023-08-14 16:48:53,False
16632,66,2023-08-08 20:40:55,False
16633,47,2023-08-20 01:13:26,True
16634,42,2023-08-21 00:02:18,False
16635,6,2023-08-03 17:09:54,False
16636,57,2023-08-25 07:01:49,False
16637,54,2023-08-20 20:12:52,True
16638,100,2023-07-27 18:09:23,True
16639,34,2023-08-06 18:33:21,False
16640,55,2023-08-12 04:22:13,True
16641,36,2023-08-04 12:52:45,True
16642,40,2023-08-11 01:23:56,True
16643,67,2023-08-12 19:14:37,False
16644,31,2023-07-27 20:53:10,True
16645,25,2023-07-31 00:24:58,False
16646,56,2023-08-08 17:03:18,False
16647,62,2023-08-21 22:21:47,False
16648,95,2023-07-27 02:18:42,False
16649,99,2023-08-01 22:22:53,True
16650,86,2023-07-29 21:03:18,True
16651,60,2023-08-19 16:55:45,False
16652,47,2023-07-27 10:49:26,False
16653,85,2023-07-28 16:04:23,False
16654,84,2023-07-31 15:31:47,True
16655,74,2023-08-18 20:44:41,True
16656,25,2023-08-08 12:57:22,True
16657,4,2023-08-05 14:00:21,False
16658,15,2023-08-10 04:48:26,False
16659,82,2023-08-12 14:10:42,True
16660,14,2023-08-09 05:18:27,False
16661,16,2023-08-20 13:51:54,True
16662,84,2023-08-23 18:11:30,False
16663,16,2023-08-09 12:51:55,True
16664,38,2023-08-05 01:48:27,False
16665,52,2023-07-31 19:13:39,False
16666,26,2023-08-17 10:36:19,True
16667,10,2023-08-15 21:36:34,True
16668,100,2023-07-27 05:21:17,True
16669,54,2023-08-07 23:38:10,True
16670,51,2023-08-10 00:20:45,True
16671,61,2023-08-10 15:29:27,False
16672,72,2023-08-12 00:21:48,False
16673,63,2023-08-06 14:12:17,False
16674,33,2023-08-25 01:56:51,False
16675,26,2023-08-07 14:20:37,False
16676,78,2023-08-12 16:28:32,False
16677,56,2023-08-04 21:15:59,True
16678,11,2023-08-09 23:31:14,True
16679,53,2023-08-10 10:05:37,False
16680,44,2023-08-15 22:37:46,True
16681,67,2023-08-03 01:10:01,True
16682,82,2023-08-05 05:08:49,True
16683,18,2023-07-31 10:19:59,False
16684,54,2023-07-27 08:15:04,False
16685,61,2023-08-21 02:09:39,True
16686,72,2023-08-15 09:49:17,False
16687,63,2023-08-21 06:13:41,True
16688,17,2023-07-28 06:40:30,True
16689,77,2023-07-31 18:05:15,False
16690,20,2023-08-01 15:28:31,True
16691,18,2023-07-29 11:19:14,False
16692,74,2023-08-15 11:29:56,True
16693,15,2023-07-30 10:30:14,True
16694,24,2023-08-19 23:22:18,True
16695,71,2023-08-21 20:26:05,False
16696,44,2023-08-16 16:43:21,True
16697,27,2023-08-12 18:08:19,True
16698,45,2023-08-06 05:32:00,True
16699,99,2023-08-19 08:07:14,False
16700,23,2023-08-23 16:00:51,True
16701,88,2023-08-21 23:04:15,True
16702,91,2023-08-07 21:21:02,False
16703,87,2023-08-14 07:25:12,False
16704,12,2023-08-20 00:32:44,True
16705,26,2023-08-03 05:21:28,False
16706,15,2023-08-19 21:01:08,True
16707,9,2023-08-10 05:38:35,False
16708,13,2023-08-21 21:51:44,False
16709,61,2023-08-17 18:14:31,True
16710,61,2023-07-27 07:38:06,False
16711,11,2023-07-31 17:38:00,True
16712,71,2023-08-01 09:13:15,False
16713,89,2023-08-21 18:36:04,False
16714,11,2023-07-30 10:10:09,False
16715,69,2023-08-22 15:30:05,True
16716,72,2023-08-09 14:30:40,True
16717,5,2023-08-10 01:02:27,False
16718,24,2023-08-09 13:20:58,True
16719,81,2023-08-08 06:19:30,True
16720,94,2023-08-21 05:51:41,False
16721,53,2023-08-09 02:20:19,True
16722,80,2023-08-07 03:03:23,False
16723,34,2023-08-22 16:37:55,True
16724,13,2023-08-12 18:03:23,True
16725,63,2023-08-06 06:33:28,False
16726,79,2023-07-30 23:58:06,True
16727,58,2023-08-02 05:25:52,True
16728,97,2023-08-18 01:34:18,False
16729,81,2023-08-18 05:42:45,False
16730,6,2023-08-16 07:15:05,False
16731,39,2023-08-05 00:17:43,True
16732,17,2023-08-08 20:47:21,False
16733,83,2023-08-16 10:29:31,False
16734,40,2023-08-25 06:07:44,True
16735,80,2023-07-27 05:17:21,True
16736,78,2023-08-24 23:18:43,False
16737,31,2023-08-16 18:37:55,False
16738,48,2023-08-12 15:39:21,True
16739,7,2023-07-30 02:19:54,False
16740,87,2023-07-29 19:22:04,False
16741,19,2023-08-22 18:57:38,True
16742,88,2023-07-31 20:54:37,True
16743,36,2023-07-28 22:18:22,False
16744,93,2023-08-22 07:55:18,False
16745,14,2023-08-13 20:25:37,True
16746,82,2023-08-15 12:26:21,True
16747,15,2023-08-20 21:26:20,True
16748,67,2023-08-08 18:46:55,False
16749,10,2023-08-17 22:06:11,True
16750,30,2023-08-20 07:23:26,False
16751,34,2023-08-19 14:09:25,True
16752,29,2023-08-07 10:59:34,True
16753,15,2023-08-08 09:59:05,True
16754,14,2023-08-19 22:34:32,False
16755,3,2023-08-05 23:26:32,True
16756,90,2023-08-07 20:43:33,False
16757,43,2023-07-29 02:04:17,False
16758,37,2023-08-21 01:44:08,False
16759,76,2023-07-28 01:07:14,True
16760,15,2023-08-12 17:53:08,False
16761,21,2023-08-24 03:14:30,False
16762,86,2023-08-22 11:15:50,False
16763,54,2023-08-18 14:49:25,True
16764,5,2023-08-16 02:48:06,False
16765,2,2023-08-02 17:00:25,False
16766,2,2023-08-10 00:50:08,True
16767,37,2023-08-19 18:44:58,False
16768,62,2023-08-15 05:39:35,False
16769,21,2023-07-29 04:28:09,True
16770,32,2023-08-03 04:38:13,True
16771,29,2023-08-24 09:07:10,True
16772,53,2023-08-17 10:31:16,False
16773,51,2023-08-12 01:09:07,False
16774,41,2023-08-11 09:50:36,False
16775,45,2023-08-19 09:29:43,True
16776,13,2023-08-14 03:17:26,False
16777,50,2023-08-08 19:27:50,False
16778,72,2023-08-19 18:03:24,True
16779,54,2023-08-23 05:15:07,False
16780,52,2023-08-04 17:08:18,True
16781,95,2023-07-28 23:05:42,False
16782,4,2023-08-13 11:43:21,False
16783,47,2023-08-11 12:34:23,True
16784,100,2023-08-18 15:12:07,True
16785,65,2023-08-23 11:16:21,False
16786,36,2023-08-05 03:08:02,True
16787,92,2023-08-17 06:29:08,False
16788,50,2023-08-17 13:30:52,True
16789,72,2023-08-24 10:43:03,True
16790,85,2023-07-31 02:08:56,True
16791,47,2023-08-13 04:01:59,False
16792,72,2023-08-23 04:21:02,False
16793,35,2023-08-18 19:19:36,True
16794,81,2023-08-13 06:13:25,False
16795,49,2023-07-31 21:53:06,False
16796,95,2023-07-26 22:24:51,True
16797,97,2023-08-19 14:29:37,False
16798,92,2023-08-03 08:28:33,True
16799,19,2023-08-07 23:57:52,False
16800,8,2023-08-18 23:18:21,True
16801,33,2023-08-08 03:31:48,True
16802,77,2023-08-04 15:06:58,False
16803,67,2023-08-07 08:31:33,True
16804,7,2023-08-22 03:08:51,True
16805,6,2023-07-31 16:35:58,True
16806,55,2023-08-05 10:51:31,False
16807,15,2023-08-13 03:54:24,False
16808,34,2023-08-14 12:34:37,False
16809,2,2023-08-14 23:14:11,False
16810,16,2023-08-19 00:27:47,False
16811,100,2023-08-12 15:34:13,False
16812,93,2023-08-23 18:55:02,True
16813,23,2023-08-05 19:59:56,False
16814,31,2023-08-17 01:55:02,False
16815,27,2023-08-22 19:37:13,True
16816,5,2023-08-01 12:52:28,True
16817,45,2023-08-01 17:29:23,True
16818,85,2023-08-12 05:44:19,True
16819,57,2023-08-23 04:31:02,False
16820,96,2023-08-21 10:55:24,True
16821,40,2023-08-17 18:53:18,True
16822,20,2023-08-16 14:31:14,False
16823,28,2023-08-07 16:55:22,False
16824,43,2023-07-30 21:26:10,True
16825,75,2023-08-19 09:31:46,True
16826,74,2023-07-31 08:17:24,True
16827,91,2023-08-19 22:18:01,False
16828,29,2023-08-05 05:06:26,True
16829,30,2023-08-11 03:53:33,True
16830,34,2023-08-21 18:34:59,True
16831,55,2023-08-09 23:30:28,True
16832,12,2023-08-23 23:47:03,False
16833,2,2023-08-09 19:50:07,False
16834,11,2023-07-31 20:19:57,True
16835,67,2023-08-14 20:18:22,True
16836,88,2023-08-13 09:49:59,False
16837,92,2023-08-19 13:32:33,False
16838,1,2023-08-04 06:10:44,False
16839,67,2023-08-24 18:06:57,True
16840,3,2023-08-02 11:25:56,False
16841,27,2023-08-04 00:22:27,True
16842,86,2023-08-21 06:13:06,True
16843,55,2023-07-29 16:44:27,False
16844,70,2023-08-12 17:49:31,False
16845,86,2023-08-15 12:08:20,False
16846,62,2023-08-15 01:42:21,False
16847,16,2023-08-16 04:57:44,False
16848,38,2023-08-22 16:59:55,False
16849,84,2023-08-01 17:40:07,False
16850,41,2023-08-17 01:34:54,False
16851,56,2023-08-07 08:25:22,True
16852,36,2023-08-01 17:39:43,True
16853,2,2023-08-14 05:42:01,True
16854,95,2023-07-31 03:35:03,False
16855,97,2023-08-23 02:10:34,False
16856,54,2023-08-05 20:22:04,True
16857,66,2023-08-04 15:09:19,False
16858,7,2023-08-04 11:39:00,True
16859,7,2023-08-16 05:19:07,True
16860,84,2023-08-05 07:29:50,False
16861,81,2023-08-23 10:50:16,True
16862,26,2023-08-12 05:03:30,True
16863,8,2023-08-20 10:05:15,False
16864,73,2023-08-23 10:57:28,True
16865,9,2023-08-19 09:06:32,True
16866,97,2023-08-11 23:25:19,True
16867,98,2023-08-15 09:51:38,True
16868,14,2023-08-22 20:03:08,False
16869,63,2023-08-09 03:43:13,False
16870,45,2023-08-16 05:45:05,False
16871,8,2023-07-29 06:22:42,False
16872,27,2023-07-29 06:27:23,False
16873,89,2023-08-03 02:12:43,False
16874,93,2023-07-29 01:34:18,True
16875,99,2023-08-11 20:58:03,False
16876,32,2023-08-12 06:19:38,False
16877,56,2023-08-14 17:05:28,False
16878,44,2023-08-07 07:00:14,False
16879,94,2023-08-16 19:31:49,False
16880,14,2023-08-10 03:25:23,False
16881,65,2023-07-31 04:49:52,False
16882,20,2023-08-01 03:13:42,False
16883,100,2023-08-14 11:20:58,True
16884,65,2023-08-05 23:18:58,True
16885,64,2023-08-11 02:52:47,False
16886,85,2023-08-07 09:39:59,True
16887,76,2023-08-05 06:28:07,False
16888,97,2023-07-28 06:17:16,True
16889,65,2023-08-03 04:48:58,True
16890,63,2023-07-31 15:55:27,False
16891,37,2023-08-23 18:58:01,False
16892,74,2023-08-11 07:44:10,True
16893,80,2023-07-26 11:51:14,True
16894,7,2023-08-11 09:48:42,True
16895,56,2023-08-22 00:53:00,False
16896,65,2023-08-16 07:07:18,False
16897,88,2023-08-06 09:03:52,True
16898,54,2023-08-22 09:55:38,True
16899,67,2023-07-28 21:20:14,False
16900,62,2023-08-04 19:48:39,False
16901,41,2023-08-06 22:59:58,True
16902,84,2023-08-03 14:56:36,False
16903,13,2023-08-05 23:55:31,False
16904,58,2023-08-18 05:45:20,False
16905,93,2023-07-27 04:18:06,False
16906,37,2023-08-07 00:07:46,False
16907,55,2023-08-11 19:00:48,False
16908,86,2023-07-27 01:32:55,False
16909,61,2023-07-27 14:04:48,False
16910,63,2023-08-08 13:09:41,True
16911,2,2023-08-15 20:37:09,True
16912,87,2023-08-18 06:47:05,True
16913,8,2023-08-11 22:50:56,True
16914,3,2023-08-05 11:14:55,False
16915,6,2023-08-15 06:28:22,True
16916,65,2023-07-26 19:44:59,False
16917,52,2023-08-15 10:19:41,False
16918,3,2023-07-31 02:21:19,False
16919,81,2023-08-17 06:26:28,False
16920,3,2023-08-04 15:10:29,True
16921,60,2023-08-22 03:06:16,True
16922,71,2023-08-06 10:54:30,True
16923,76,2023-08-22 02:57:28,True
16924,72,2023-08-18 06:06:06,True
16925,75,2023-08-08 16:29:25,True
16926,32,2023-08-06 03:54:27,False
16927,15,2023-08-02 03:26:19,True
16928,17,2023-08-12 10:38:59,False
16929,81,2023-08-04 21:10:37,False
16930,35,2023-08-25 00:16:51,False
16931,47,2023-08-06 22:11:00,True
16932,29,2023-07-26 12:54:05,False
16933,64,2023-07-29 04:00:58,False
16934,70,2023-08-05 07:33:39,False
16935,33,2023-07-28 02:20:32,True
16936,77,2023-08-10 13:54:02,False
16937,86,2023-07-29 05:23:11,False
16938,12,2023-08-22 02:07:37,True
16939,13,2023-08-02 23:19:44,True
16940,78,2023-08-12 01:26:33,False
16941,11,2023-08-03 07:28:06,False
16942,72,2023-07-30 20:17:14,True
16943,2,2023-08-22 05:46:23,False
16944,51,2023-08-18 14:46:51,False
16945,50,2023-08-20 10:17:11,False
16946,23,2023-08-18 19:45:01,False
16947,81,2023-08-03 03:22:10,False
16948,41,2023-08-13 22:32:56,True
16949,50,2023-08-05 21:42:47,False
16950,28,2023-07-29 00:15:48,True
16951,99,2023-08-01 06:36:30,True
16952,71,2023-08-24 18:26:34,True
16953,21,2023-08-05 07:25:14,False
16954,49,2023-08-01 16:10:29,True
16955,17,2023-08-20 11:20:08,False
16956,57,2023-08-07 23:54:19,True
16957,61,2023-08-15 09:26:16,False
16958,65,2023-08-14 10:34:32,True
16959,38,2023-07-28 01:13:56,False
16960,95,2023-08-11 02:51:56,False
16961,43,2023-07-30 03:42:51,True
16962,23,2023-08-11 20:18:31,True
16963,16,2023-08-01 08:08:13,False
16964,79,2023-08-10 18:11:07,False
16965,15,2023-08-10 11:53:42,True
16966,35,2023-07-27 22:16:45,True
16967,3,2023-07-29 08:40:05,False
16968,97,2023-08-14 13:45:29,True
16969,62,2023-07-28 01:09:47,False
16970,78,2023-08-09 22:15:10,False
16971,93,2023-08-04 18:15:42,False
16972,28,2023-08-18 17:45:11,True
16973,11,2023-07-29 05:49:20,True
16974,90,2023-07-29 14:55:02,True
16975,57,2023-08-21 04:02:40,False
16976,61,2023-08-17 11:40:13,False
16977,5,2023-08-16 00:26:26,False
16978,44,2023-08-17 21:53:33,False
16979,25,2023-08-15 16:52:47,True
16980,19,2023-08-12 08:26:16,False
16981,58,2023-08-11 04:24:31,False
16982,48,2023-08-23 11:28:50,True
16983,42,2023-08-03 05:17:52,False
16984,62,2023-08-16 17:48:56,False
16985,63,2023-08-25 05:23:34,True
16986,19,2023-08-14 04:31:55,False
16987,96,2023-07-26 15:10:28,False
16988,23,2023-08-23 12:52:18,True
16989,76,2023-08-11 15:32:12,True
16990,74,2023-08-16 05:49:46,True
16991,57,2023-08-12 18:11:45,True
16992,4,2023-07-29 23:24:45,False
16993,71,2023-08-20 14:40:21,False
16994,85,2023-08-12 17:23:34,False
16995,82,2023-08-01 08:49:51,False
16996,62,2023-08-22 17:04:32,True
16997,94,2023-08-13 05:59:28,False
16998,96,2023-07-31 15:00:33,False
16999,41,2023-08-11 19:10:39,False
17000,97,2023-08-14 07:43:47,True
17001,63,2023-08-05 16:39:25,True
17002,33,2023-08-10 15:01:05,True
17003,24,2023-08-25 06:12:14,True
17004,94,2023-08-17 06:24:11,False
17005,12,2023-08-25 07:37:02,False
17006,36,2023-08-15 18:19:56,True
17007,72,2023-07-29 09:42:40,True
17008,19,2023-07-30 23:20:56,True
17009,5,2023-08-14 13:42:55,False
17010,60,2023-08-07 09:48:35,True
17011,10,2023-08-16 12:16:26,False
17012,76,2023-08-14 01:21:20,False
17013,37,2023-08-07 20:31:36,False
17014,74,2023-08-05 02:23:25,True
17015,73,2023-07-30 19:12:42,True
17016,56,2023-08-04 22:34:48,True
17017,28,2023-08-03 17:38:19,False
17018,55,2023-08-12 02:01:30,True
17019,84,2023-08-14 21:13:18,False
17020,25,2023-07-27 07:56:10,False
17021,78,2023-08-05 00:25:32,False
17022,19,2023-08-01 19:50:48,False
17023,62,2023-08-12 11:36:53,False
17024,84,2023-07-29 11:09:46,False
17025,62,2023-08-04 01:46:11,True
17026,99,2023-08-02 08:12:10,False
17027,16,2023-08-19 00:49:01,True
17028,95,2023-08-20 10:16:32,False
17029,46,2023-08-17 19:48:24,True
17030,95,2023-08-13 05:10:35,True
17031,53,2023-08-11 16:42:35,False
17032,22,2023-08-07 13:16:56,False
17033,72,2023-08-09 05:57:38,False
17034,87,2023-08-23 04:16:14,True
17035,61,2023-07-26 17:42:18,True
17036,75,2023-08-07 09:26:40,False
17037,22,2023-08-13 11:59:23,True
17038,69,2023-08-20 05:58:45,False
17039,60,2023-07-30 17:00:43,False
17040,26,2023-08-15 19:16:10,True
17041,82,2023-08-06 20:34:31,False
17042,45,2023-08-02 13:07:06,False
17043,71,2023-08-03 04:50:18,True
17044,97,2023-08-19 00:16:38,True
17045,69,2023-08-07 10:57:23,True
17046,59,2023-08-21 18:58:25,True
17047,55,2023-08-04 09:43:46,True
17048,30,2023-07-29 12:09:59,False
17049,89,2023-08-03 22:44:48,True
17050,39,2023-08-20 06:22:43,True
17051,8,2023-08-03 12:12:44,True
17052,69,2023-08-09 15:43:41,False
17053,44,2023-08-21 08:30:36,True
17054,37,2023-08-23 03:43:55,False
17055,42,2023-08-07 05:38:13,True
17056,44,2023-08-19 11:43:35,True
17057,57,2023-07-27 07:15:28,False
17058,66,2023-07-29 21:07:05,False
17059,53,2023-08-02 10:51:14,True
17060,21,2023-08-10 12:14:29,False
17061,53,2023-08-24 23:09:38,False
17062,37,2023-07-29 17:51:35,True
17063,50,2023-08-23 16:11:27,True
17064,25,2023-08-06 14:11:19,True
17065,56,2023-08-13 04:09:08,True
17066,100,2023-08-05 03:28:48,True
17067,21,2023-08-05 15:13:59,False
17068,7,2023-08-10 22:08:25,False
17069,80,2023-08-01 11:37:05,True
17070,37,2023-08-10 00:40:04,False
17071,60,2023-08-16 17:09:36,True
17072,4,2023-08-22 19:59:02,True
17073,38,2023-08-18 13:45:51,False
17074,89,2023-08-08 04:16:07,True
17075,3,2023-08-02 14:26:42,False
17076,97,2023-07-30 10:43:08,True
17077,68,2023-08-17 06:12:51,True
17078,81,2023-08-03 14:07:13,False
17079,82,2023-08-15 20:09:49,True
17080,100,2023-08-03 16:49:21,True
17081,99,2023-08-18 05:11:59,True
17082,65,2023-07-27 03:05:15,True
17083,83,2023-08-23 05:25:53,True
17084,47,2023-08-20 22:43:42,False
17085,30,2023-08-12 03:27:48,False
17086,62,2023-08-04 05:55:01,False
17087,42,2023-08-24 20:49:40,True
17088,86,2023-07-28 21:40:25,True
17089,28,2023-07-27 08:36:50,False
17090,68,2023-08-01 04:45:39,True
17091,45,2023-08-19 07:32:16,True
17092,25,2023-07-30 23:06:00,False
17093,94,2023-08-13 12:14:00,True
17094,86,2023-08-19 17:39:19,False
17095,8,2023-08-20 00:10:47,True
17096,23,2023-08-11 04:38:47,False
17097,30,2023-08-19 01:49:15,True
17098,60,2023-08-16 16:37:51,False
17099,35,2023-08-11 05:59:54,False
17100,97,2023-07-27 13:33:49,True
17101,81,2023-08-20 20:09:23,False
17102,40,2023-08-20 09:25:03,False
17103,71,2023-08-13 06:47:31,False
17104,53,2023-08-05 08:09:26,True
17105,39,2023-08-21 12:09:52,False
17106,36,2023-08-05 13:53:47,False
17107,95,2023-08-06 14:29:08,False
17108,2,2023-07-30 08:18:49,True
17109,29,2023-08-02 05:21:00,False
17110,9,2023-08-10 06:20:45,False
17111,82,2023-08-19 07:56:34,True
17112,40,2023-08-04 18:26:17,True
17113,13,2023-08-14 12:11:14,True
17114,19,2023-08-02 18:23:50,True
17115,8,2023-08-02 02:49:53,True
17116,83,2023-08-18 18:28:19,False
17117,67,2023-07-30 12:58:25,False
17118,67,2023-08-20 01:53:30,True
17119,70,2023-08-05 02:26:35,False
17120,10,2023-08-14 04:10:46,False
17121,27,2023-08-04 15:53:23,False
17122,44,2023-08-23 22:42:29,False
17123,3,2023-08-08 21:57:49,True
17124,86,2023-08-03 12:59:26,True
17125,43,2023-08-19 07:58:37,True
17126,68,2023-07-29 06:18:58,False
17127,82,2023-08-06 11:12:16,True
17128,3,2023-08-25 10:52:26,False
17129,66,2023-08-06 19:04:59,True
17130,64,2023-08-02 22:32:40,False
17131,51,2023-07-27 09:08:14,False
17132,82,2023-08-24 16:08:16,True
17133,47,2023-08-19 16:52:39,False
17134,89,2023-08-11 18:11:23,True
17135,26,2023-08-16 16:21:54,True
17136,18,2023-08-23 17:50:11,False
17137,33,2023-08-21 01:46:51,False
17138,79,2023-08-25 01:59:57,True
17139,12,2023-07-31 17:53:45,False
17140,51,2023-08-09 00:32:58,False
17141,35,2023-08-17 15:29:41,True
17142,58,2023-08-09 07:11:53,True
17143,2,2023-07-26 22:13:28,False
17144,3,2023-08-02 08:15:15,True
17145,25,2023-07-26 18:43:26,True
17146,36,2023-08-23 12:15:02,False
17147,80,2023-08-22 20:54:50,True
17148,42,2023-07-29 20:20:04,True
17149,63,2023-08-05 21:40:29,False
17150,70,2023-08-03 21:57:27,True
17151,56,2023-08-22 16:30:25,False
17152,99,2023-08-23 13:29:42,True
17153,72,2023-08-20 06:22:08,False
17154,97,2023-08-16 02:30:29,True
17155,31,2023-08-04 08:19:43,True
17156,40,2023-08-01 02:37:30,False
17157,2,2023-08-08 09:05:58,True
17158,40,2023-08-10 07:36:46,True
17159,56,2023-08-01 18:54:23,True
17160,56,2023-07-27 17:49:58,True
17161,36,2023-08-24 20:51:09,False
17162,98,2023-08-20 23:17:21,False
17163,33,2023-08-04 07:02:34,True
17164,68,2023-08-09 05:26:53,False
17165,55,2023-08-19 17:12:25,False
17166,67,2023-08-02 00:08:33,True
17167,18,2023-08-06 18:49:19,True
17168,70,2023-08-14 11:17:12,False
17169,48,2023-08-17 07:18:32,True
17170,72,2023-08-02 13:44:25,False
17171,91,2023-08-14 09:54:53,False
17172,15,2023-08-06 17:34:11,True
17173,80,2023-08-18 21:26:26,False
17174,19,2023-08-08 09:11:28,False
17175,35,2023-08-04 18:47:21,False
17176,78,2023-08-01 14:24:25,True
17177,3,2023-08-15 07:30:58,False
17178,84,2023-08-02 07:54:54,False
17179,77,2023-08-20 05:10:55,True
17180,21,2023-08-13 17:10:04,False
17181,24,2023-08-13 23:10:29,False
17182,64,2023-08-10 01:50:47,True
17183,49,2023-08-06 00:40:16,True
17184,44,2023-08-21 21:52:01,False
