product_id,client_id,year,revenue,expenses,profit
9,62978,2011,83460632.53,203075.13,83257557.4
9,62001,2011,96629813.41,49540.1,96580273.31
8,48618,2010,47183469.71,221283.72,46962185.99
4,33146,2022,56842003.63,184675.08,56657328.55
7,6521,2022,14759562.97,126081.13,14633481.84
1,85385,2010,55691111.47,268379.64,55422731.83
6,48767,2010,84488988.75,352071.52,84136917.23
8,50843,2020,98912177.65,440421.77,98471755.88
6,35539,2021,25046805.11,124156.17,24922648.94
3,24364,2015,5334760.71,117233.31,5217527.4
2,12803,2011,6104306.58,23318.8,6080987.78
8,17500,2014,53495710.54,34652.67,53461057.87
7,55994,2010,20970911.88,71121.93,20899789.95
2,35448,2012,77951602.66,366058.27,77585544.39
1,58370,2010,4619341.57,432538.79,4186802.78
9,23339,2020,23173991.81,387193.76,22786798.05
5,85041,2012,95797869.45,191093.17,95606776.28
3,56894,2021,32348769.91,79144.77,32269625.14
9,45534,2021,44060147.91,266822.48,43793325.43
8,1724,2013,1821852.56,33294.92,1788557.64
9,85497,2012,80028403.68,331442.31,79696961.37
9,76024,2016,45262029.63,246815.39,45015214.24
3,2405,2021,39796294.24,89234.66,39707059.58
5,79347,2015,63490361.8,482432.94,63007928.86
1,24956,2013,90988688.25,29436.61,90959251.64
5,69402,2013,59385808.59,294923.5,59090885.09
4,12406,2017,51122042.32,19079.21,51102963.11
9,9788,2012,20810960.06,479668.21,20331291.85
7,52289,2020,73832661.57,46647.92,73786013.65
1,85102,2023,92216221.07,417872.16,91798348.91
1,45493,2013,72745991.49,330431.34,72415560.15
5,12366,2020,2612349.46,245693.46,2366656.0
9,62770,2013,9692929.62,413413.0,9279516.62
7,72232,2011,73408822.36,72381.14,73336441.22
6,26605,2017,1776298.2,287436.16,1488862.04
4,64050,2018,61545718.35,280064.93,61265653.42
5,78824,2012,30872847.64,81367.76,30791479.88
5,44465,2019,4487082.16,386266.41,4100815.75
2,70680,2014,90121050.54,380274.33,89740776.21
5,29433,2015,63021556.4,465773.6,62555782.8
5,55874,2023,18096999.8,317913.44,17779086.36
6,7383,2011,21906334.23,103220.96,21803113.27
2,21272,2017,7064386.06,341817.82,6722568.24
1,63766,2012,6884867.79,419019.95,6465847.84
4,69810,2011,32408006.65,374597.6,32033409.05
9,19688,2019,38435315.3,279829.39,38155485.91
8,86841,2012,27474544.89,77942.34,27396602.55
2,8514,2022,45719263.29,17348.95,45701914.34
1,42453,2010,79734322.18,210140.98,79524181.2
4,81702,2011,14676812.66,364486.47,14312326.19
7,9328,2019,55317047.22,127783.31,55189263.91
4,50609,2022,85828825.37,181661.54,85647163.83
9,44518,2015,54797547.28,153300.68,54644246.6
2,34917,2022,25113805.93,86740.41,25027065.52
7,74467,2022,74291362.37,329710.98,73961651.39
9,73820,2022,40373349.38,445385.57,39927963.81
4,23152,2011,26908269.54,267966.2,26640303.34
6,71296,2011,17397004.16,386222.38,17010781.78
6,15239,2011,38547996.13,481762.86,38066233.27
8,14008,2017,68558939.35,110129.62,68448809.73
3,56447,2020,33194120.45,22713.06,33171407.39
1,6139,2019,99479105.92,492422.99,98986682.93
4,36010,2022,3253033.28,247227.12,3005806.16
2,62965,2021,46908926.98,153575.24,46755351.74
6,22926,2021,12721516.33,356328.94,12365187.39
3,25301,2013,71615054.84,370681.51,71244373.33
9,60645,2021,25202187.34,395183.72,24807003.62
3,39238,2021,75944806.6,490163.64,75454642.96
1,72346,2013,30943743.66,66603.91,30877139.75
1,26879,2015,39634645.5,243783.52,39390861.98
3,74767,2013,44518464.96,22682.85,44495782.11
2,62222,2019,85044388.77,137051.78,84907336.99
2,45834,2020,90739224.0,81622.25,90657601.75
2,52920,2016,26473939.83,420876.48,26053063.35
8,44774,2016,85874568.63,94530.02,85780038.61
8,55112,2022,65421595.91,420152.12,65001443.79
1,62832,2023,26842402.63,78225.49,26764177.14
6,76908,2011,9651403.77,18611.26,9632792.51
7,10939,2012,84423039.53,446808.17,83976231.36
7,44898,2017,98379800.24,56108.34,98323691.9
9,71086,2016,43400659.44,372515.45,43028143.99
7,73124,2016,65854869.43,223527.17,65631342.26
9,12133,2023,78494626.68,361472.9,78133153.78
6,11296,2015,44903771.4,87337.62,44816433.78
3,53421,2022,68627077.9,270839.72,68356238.18
3,21485,2011,25131083.44,443062.93,24688020.51
6,79442,2011,31810220.1,138628.66,31671591.44
5,361,2020,53745603.21,12621.01,53732982.2
7,52586,2018,37493549.94,158449.09,37335100.85
5,68535,2021,53169277.7,98395.82,53070881.88
4,63085,2017,8012197.19,362506.55,7649690.64
3,75916,2015,53153342.5,158152.99,52995189.51
1,39606,2012,74872310.06,68732.82,74803577.24
1,52831,2011,76128530.38,395473.36,75733057.02
1,28328,2015,86257929.65,289943.14,85967986.51
3,40937,2014,6166678.48,228190.29,5938488.19
1,28332,2019,7876377.6,285174.75,7591202.85
6,11170,2014,68598595.29,116107.59,68482487.7
5,22887,2011,41822503.61,56206.34,41766297.27
5,41047,2010,27504111.09,444996.29,27059114.8
8,27287,2022,85392320.95,79039.36,85313281.59
7,28508,2013,88231560.23,404069.07,87827491.16
3,23148,2014,81027333.3,342846.28,80684487.02
7,12816,2018,65479546.7,12201.46,65467345.24
7,13080,2017,71139624.22,22847.8,71116776.42
1,43500,2014,43996417.14,348650.34,43647766.8
6,82012,2020,21623161.94,13431.83,21609730.11
8,19230,2019,52439414.08,160890.03,52278524.05
8,79680,2012,30814677.34,351682.25,30462995.09
8,20892,2015,88018582.22,125916.34,87892665.88
1,59500,2014,40126062.97,134820.88,39991242.09
1,42263,2016,24616361.45,232626.12,24383735.33
7,36540,2017,50629567.45,482824.54,50146742.91
8,26267,2018,23658082.73,452708.99,23205373.74
6,195,2020,4210417.66,290260.15,3920157.51
4,74202,2014,59190987.77,386804.53,58804183.24
1,40881,2010,26406809.3,151767.5,26255041.8
3,50182,2012,10069378.55,271580.94,9797797.61
5,51868,2014,67230861.96,277573.63,66953288.33
1,44427,2021,55074826.49,3028.7,55071797.79
3,23768,2022,51262703.44,269814.13,50992889.31
6,16177,2023,46684005.46,313035.82,46370969.64
3,27076,2021,36767230.46,322411.76,36444818.7
8,41647,2020,62274643.77,257484.68,62017159.09
9,32598,2017,6276796.53,283763.33,5993033.2
3,12995,2015,18607826.86,482960.3,18124866.56
2,52600,2019,93810462.13,19477.24,93790984.89
9,80097,2012,3779507.56,177668.23,3601839.33
1,82412,2011,14353611.34,333862.89,14019748.45
6,68698,2010,38564039.89,147476.57,38416563.32
1,80368,2012,80641770.92,379345.23,80262425.69
3,9347,2011,1597621.99,352798.4,1244823.59
5,27239,2012,63238639.28,65896.45,63172742.83
3,52684,2012,121325.11,17403.1,103922.01
2,19552,2016,80882268.98,311825.82,80570443.16
9,29412,2020,77945343.13,165741.28,77779601.85
7,17555,2015,79789973.06,137089.45,79652883.61
1,61333,2019,44364746.19,284098.23,44080647.96
8,21960,2022,63605785.53,480257.83,63125527.7
3,36565,2018,7918536.59,221814.12,7696722.47
8,45244,2016,78867972.12,244346.95,78623625.17
5,49209,2015,78610500.25,179680.19,78430820.06
2,82001,2013,79832427.3,413593.07,79418834.23
9,83611,2017,89352490.03,94011.8,89258478.23
5,51922,2021,85608326.16,343961.85,85264364.31
9,60302,2021,41980467.96,162106.36,41818361.6
6,26133,2010,13656562.07,452034.86,13204527.21
3,2486,2018,3124552.42,410725.57,2713826.85
9,40986,2014,52353225.13,374708.13,51978517.0
9,50849,2010,70600258.39,91519.46,70508738.93
4,11856,2016,84419784.63,359168.41,84060616.22
6,39800,2022,36210457.59,354156.43,35856301.16
9,56544,2022,53040465.5,471412.37,52569053.13
4,55190,2010,65119411.87,446854.88,64672556.99
5,62219,2018,16364883.68,21239.64,16343644.04
7,4913,2020,1652451.84,13300.41,1639151.43
1,36634,2012,8451049.56,390318.6,8060730.96
1,53672,2020,92030361.21,184500.51,91845860.7
6,44515,2010,6118850.83,171577.32,5947273.51
9,36877,2014,28825549.83,285275.91,28540273.92
5,13966,2019,22101895.33,211892.73,21890002.6
1,29890,2022,41337762.94,444928.15,40892834.79
3,56566,2014,9488553.14,26869.92,9461683.22
3,67123,2020,14997966.74,197589.3,14800377.44
5,67153,2015,65095031.9,483626.08,64611405.82
1,84202,2017,3010278.17,489000.77,2521277.4
6,34968,2022,4711013.3,348247.26,4362766.04
9,32415,2019,16189690.06,467033.38,15722656.68
2,36087,2013,32735524.22,471101.02,32264423.2
8,45801,2012,83168449.02,116752.13,83051696.89
2,81484,2010,69694179.23,425377.46,69268801.77
5,4478,2018,13817336.74,119986.87,13697349.87
2,68333,2020,82830779.22,201949.72,82628829.5
9,49357,2021,52354367.52,450339.66,51904027.86
5,11368,2018,47222913.77,114651.54,47108262.23
1,17330,2022,89455531.31,47292.57,89408238.74
1,9637,2023,84399090.45,380534.09,84018556.36
3,37061,2013,58451636.38,292242.04,58159394.34
4,82334,2023,54031467.88,194898.01,53836569.87
7,68975,2010,32354133.01,75796.79,32278336.22
4,84042,2011,78344375.47,270091.46,78074284.01
7,1942,2015,3567102.13,16591.47,3550510.66
1,43465,2018,27644303.92,94560.96,27549742.96
5,13443,2018,5426550.87,352216.4,5074334.47
6,48076,2013,19569045.45,261342.26,19307703.19
4,20879,2018,89017229.04,201044.65,88816184.39
6,23408,2017,26704503.48,118307.01,26586196.47
3,38300,2014,97726643.25,215006.83,97511636.42
3,6393,2023,17258904.78,65235.2,17193669.58
3,69083,2021,69463970.98,137647.36,69326323.62
2,25663,2020,41452513.19,446743.01,41005770.18
5,3457,2018,13654645.09,274370.92,13380274.17
6,17758,2018,56633723.15,473142.49,56160580.66
4,73491,2021,95677321.6,194335.36,95482986.24
7,86912,2013,54086189.79,248919.54,53837270.25
6,18718,2013,76167904.61,146063.52,76021841.09
5,10683,2018,73020611.79,80585.1,72940026.69
7,62905,2023,19484911.25,498119.45,18986791.8
8,24546,2014,16336332.25,83636.17,16252696.08
2,54854,2019,78041378.24,185443.01,77855935.23
3,9152,2013,16085860.21,489479.06,15596381.15
7,1988,2016,14411398.87,52142.34,14359256.53
3,59438,2012,8773557.9,433070.84,8340487.06
9,63005,2012,2021970.77,296048.08,1725922.69
3,49149,2011,48709057.86,98227.5,48610830.36
7,1306,2010,75463743.86,392662.85,75071081.01
4,24617,2022,48371025.89,25114.33,48345911.56
9,36144,2022,69222219.46,480201.06,68742018.4
7,27405,2022,71397322.76,365167.7,71032155.06
8,60149,2013,51627594.31,167967.44,51459626.87
7,80017,2010,33903388.61,14848.34,33888540.27
2,31276,2016,54917967.62,58098.88,54859868.74
6,60336,2011,40032413.2,291019.9,39741393.3
7,65050,2014,53467631.94,86333.65,53381298.29
1,82464,2019,9202614.33,102193.94,9100420.39
5,10515,2015,86608350.95,464052.03,86144298.92
6,81011,2011,14530549.33,279979.59,14250569.74
3,26027,2021,68055786.81,366907.23,67688879.58
6,27046,2011,5728877.63,276199.22,5452678.41
4,71605,2017,87656210.01,22197.34,87634012.67
8,67240,2019,2755495.95,176041.86,2579454.09
7,14054,2019,75493758.94,12296.53,75481462.41
2,86913,2019,18747524.83,160975.02,18586549.81
2,64065,2012,58343732.24,458030.74,57885701.5
3,76949,2012,24087052.62,225736.46,23861316.16
6,5843,2023,68862777.8,324364.38,68538413.42
6,66699,2020,46526691.53,96845.41,46429846.12
2,57059,2022,4255049.05,144644.66,4110404.39
8,43856,2022,14021791.72,255808.96,13765982.76
9,33980,2014,77143931.02,6090.46,77137840.56
7,24196,2012,16324663.75,145606.68,16179057.07
1,60807,2023,72616600.45,305565.13,72311035.32
6,53738,2010,51064659.85,247252.39,50817407.46
2,68679,2019,81199917.95,5520.23,81194397.72
3,40445,2019,60594136.58,267090.7,60327045.88
1,33552,2018,87939964.22,314222.26,87625741.96
7,15149,2017,88177824.08,366761.69,87811062.39
4,42843,2019,68575935.95,347030.39,68228905.56
2,27829,2011,73551844.59,209362.73,73342481.86
2,52277,2020,25021645.52,214093.83,24807551.69
8,13964,2019,25634055.29,367225.07,25266830.22
6,86481,2019,26859129.63,291061.47,26568068.16
2,27301,2019,56022325.07,447765.55,55574559.52
2,78405,2020,3935665.75,385738.53,3549927.22
8,86325,2023,43386671.08,238173.68,43148497.4
3,23502,2020,42014907.53,277729.35,41737178.18
1,81205,2017,87172430.96,231834.93,86940596.03
1,31963,2018,14594411.0,150997.55,14443413.45
5,4304,2022,70666797.29,4059.79,70662737.5
6,41072,2012,48277925.47,482452.17,47795473.3
3,22528,2023,58875518.99,95500.04,58780018.95
4,57791,2018,12214429.82,284768.09,11929661.73
8,27425,2023,41471384.1,91311.61,41380072.49
4,34758,2019,41577583.34,390200.45,41187382.89
2,62454,2022,7411681.93,327594.58,7084087.35
2,75593,2010,24488210.52,271504.17,24216706.35
9,40987,2017,44120525.41,15943.34,44104582.07
1,7193,2010,81981716.8,113390.36,81868326.44
1,24728,2011,3130048.38,243265.76,2886782.62
2,67146,2014,82170931.88,456913.24,81714018.64
5,23427,2010,85382186.98,153936.57,85228250.41
3,45628,2023,1622442.16,399348.18,1223093.98
6,78805,2013,41879276.22,464208.28,41415067.94
8,25068,2010,46437548.63,260917.99,46176630.64
4,74504,2016,75505569.19,138142.44,75367426.75
1,80107,2016,31799526.28,329623.81,31469902.47
8,10462,2016,13981082.6,5805.02,13975277.58
9,28671,2023,28164557.09,121521.0,28043036.09
1,59505,2020,55887635.65,209409.6,55678226.05
8,83463,2023,73196313.23,268274.65,72928038.58
7,79420,2012,24281134.17,153910.47,24127223.7
3,18635,2021,13587482.92,36991.72,13550491.2
1,34346,2023,42443971.33,174891.08,42269080.25
8,82530,2018,77307898.65,434174.22,76873724.43
3,5827,2014,84736511.16,236888.83,84499622.33
7,21395,2010,25824413.71,494173.86,25330239.85
8,7095,2023,19012220.31,34548.09,18977672.22
9,71839,2021,48236008.71,303916.56,47932092.15
9,79554,2014,16369932.25,437680.27,15932251.98
6,39931,2023,19944358.19,83096.55,19861261.64
1,87197,2014,13945170.9,71787.05,13873383.85
1,26645,2019,7442220.96,49931.52,7392289.44
2,83280,2023,93246814.29,105593.49,93141220.8
5,31224,2013,98473548.27,319012.47,98154535.8
8,22349,2010,31412784.22,131379.97,31281404.25
9,58243,2018,84558781.89,291220.69,84267561.2
4,72278,2018,61160378.15,423086.54,60737291.61
6,61859,2021,56499058.21,119897.14,56379161.07
3,65014,2018,60149541.99,489116.6,59660425.39
5,22135,2012,69696712.44,44625.76,69652086.68
6,4421,2016,35961668.06,129413.87,35832254.19
4,50281,2014,39604345.2,234487.12,39369858.08
4,76530,2013,68672570.38,495834.07,68176736.31
1,72676,2018,5126795.73,12654.93,5114140.8
4,12303,2010,4763671.1,37161.21,4726509.89
8,5710,2019,61661599.29,330069.58,61331529.71
7,11668,2016,89158700.56,411243.27,88747457.29
4,79700,2021,18497582.98,443486.44,18054096.54
2,53648,2013,35329584.96,415324.87,34914260.09
3,61337,2014,79710618.15,189817.94,79520800.21
7,40695,2017,95763879.57,317042.66,95446836.91
5,56985,2013,22628982.11,363174.44,22265807.67
1,74246,2022,56719644.95,152301.0,56567343.95
9,11125,2010,39809218.6,27167.86,39782050.74
7,17800,2022,769786.27,303053.9,466732.37
1,75095,2015,82913495.67,271197.6,82642298.07
3,71935,2018,59795809.98,23908.7,59771901.28
5,73079,2013,94154283.1,277146.57,93877136.53
7,11310,2021,10804111.1,198930.68,10605180.42
3,52976,2016,18801781.86,262064.94,18539716.92
3,77185,2023,13361752.26,436591.78,12925160.48
6,5268,2013,62751548.79,379917.86,62371630.93
8,86808,2011,46953728.61,415442.65,46538285.96
3,24839,2019,12597285.3,287110.71,12310174.59
6,18344,2016,82022332.98,234337.25,81787995.73
4,27920,2020,76732955.32,420979.64,76311975.68
7,65549,2018,38267038.34,217438.11,38049600.23
8,18410,2023,87827146.36,109305.36,87717841.0
3,53116,2022,78616028.43,430287.66,78185740.77
6,44809,2010,22342565.91,442227.77,21900338.14
3,30759,2017,33249155.31,481893.21,32767262.1
7,39823,2017,33731229.88,201808.67,33529421.21
7,53591,2015,81976225.34,54937.4,81921287.94
8,15302,2012,96432039.61,72531.53,96359508.08
9,38431,2016,55687250.91,289709.68,55397541.23
6,75280,2011,35387774.54,72664.63,35315109.91
1,17688,2023,47652659.16,246709.28,47405949.88
4,5206,2019,42461533.09,476894.53,41984638.56
9,65207,2013,70322944.59,203567.75,70119376.84
2,12870,2011,40274262.32,363695.96,39910566.36
5,84464,2010,81549932.05,355125.94,81194806.11
5,9941,2023,57380996.81,227516.46,57153480.35
2,65584,2023,16594528.31,62643.33,16531884.98
8,2633,2020,17303934.7,433503.91,16870430.79
7,31934,2012,86363853.63,203428.72,86160424.91
9,71396,2017,96761029.16,487376.58,96273652.58
2,38944,2012,47416876.19,462018.07,46954858.12
6,75552,2022,11243810.46,373665.77,10870144.69
2,31536,2020,82772759.64,326381.99,82446377.65
8,21876,2021,65538023.84,193304.93,65344718.91
7,53691,2011,29151101.66,229900.27,28921201.39
2,63086,2017,54667979.18,481919.68,54186059.5
9,67072,2021,22309314.11,265300.46,22044013.65
4,29435,2012,96801255.69,138317.07,96662938.62
5,58755,2014,98648621.23,376416.06,98272205.17
5,22965,2018,94697068.68,343525.55,94353543.13
7,50888,2011,99632282.72,414486.36,99217796.36
5,77307,2017,15337086.58,227317.51,15109769.07
8,19013,2010,40191962.82,5952.94,40186009.88
5,27746,2010,56720071.07,19183.37,56700887.7
4,43520,2023,53977073.64,247727.76,53729345.88
7,32406,2010,86284825.77,152902.94,86131922.83
1,42628,2023,98671767.67,243091.17,98428676.5
4,13426,2022,73910200.09,154801.61,73755398.48
2,31260,2014,5436705.82,206789.03,5229916.79
3,54738,2012,82035430.84,248539.11,81786891.73
1,27005,2013,34016676.08,347747.1,33668928.98
2,70218,2011,56708793.75,87546.8,56621246.95
1,83120,2022,75840505.8,217591.62,75622914.18
2,47238,2014,92849002.23,313377.56,92535624.67
8,32139,2019,913257.53,489464.1,423793.43
3,77112,2011,76695538.53,49889.03,76645649.5
7,78508,2015,64693954.1,201873.38,64492080.72
3,39085,2017,66136219.66,295192.08,65841027.58
6,81214,2012,49690187.99,159787.47,49530400.52
5,39567,2017,42894861.91,164702.04,42730159.87
1,33532,2018,34118990.66,201972.32,33917018.34
6,20233,2016,82191228.23,292090.9,81899137.33
5,61129,2014,2590571.8,94506.16,2496065.64
6,18573,2016,48559896.92,73710.19,48486186.73
2,61524,2013,30557658.79,439377.38,30118281.41
4,63112,2011,12073325.05,145896.37,11927428.68
3,43854,2011,730816.52,322747.07,408069.45
8,30639,2016,16727677.04,447597.22,16280079.82
5,6281,2016,15614439.42,412952.94,15201486.48
9,70912,2016,70244809.69,286946.83,69957862.86
5,28041,2016,9841588.85,229428.32,9612160.53
6,43638,2013,77276212.48,94184.96,77182027.52
9,78560,2016,84716859.3,494783.02,84222076.28
8,15260,2023,30250036.12,166563.2,30083472.92
5,71277,2011,57715539.17,342774.9,57372764.27
6,78826,2015,28742669.17,476526.18,28266142.99
9,67489,2011,28482450.95,299052.55,28183398.4
1,57737,2015,65241774.5,261360.81,64980413.69
1,82937,2013,67778664.01,451568.47,67327095.54
4,62138,2020,80169999.18,225604.62,79944394.56
5,79182,2010,34794081.98,46058.66,34748023.32
1,40942,2021,53468164.05,242070.54,53226093.51
3,40367,2016,30652348.48,343240.49,30309107.99
5,5241,2011,93260041.15,378218.18,92881822.97
8,79126,2012,78864812.19,350347.37,78514464.82
1,42822,2017,11187792.86,393417.92,10794374.94
3,43716,2014,51491501.1,422444.58,51069056.52
1,66919,2017,86962741.39,331088.21,86631653.18
4,46575,2012,30099315.06,269896.5,29829418.56
5,25500,2011,31798456.99,351785.89,31446671.1
8,31405,2020,97032719.68,364183.12,96668536.56
4,40724,2022,18548993.54,365690.47,18183303.07
9,51147,2015,9046400.88,229131.39,8817269.49
4,8857,2010,80084654.33,212563.2,79872091.13
3,2578,2023,53570600.06,363941.06,53206659.0
5,69890,2010,85535260.62,455027.71,85080232.91
3,44113,2020,76705030.09,146088.45,76558941.64
5,74761,2022,10183917.08,169941.78,10013975.3
3,76038,2020,28983497.33,43353.73,28940143.6
8,31669,2023,31494047.72,363002.77,31131044.95
8,43878,2022,39155306.62,393495.13,38761811.49
3,56483,2020,77251761.79,106071.18,77145690.61
1,72244,2012,94109101.69,93254.73,94015846.96
9,49934,2017,71536741.14,238139.59,71298601.55
2,9026,2022,27111990.35,98458.92,27013531.43
7,8217,2014,9290347.29,296450.42,8993896.87
1,67196,2022,81698645.08,178651.2,81519993.88
8,70509,2013,84613943.36,394603.78,84219339.58
2,35994,2017,85835595.58,158103.52,85677492.06
6,63599,2022,52701956.8,471211.82,52230744.98
9,4863,2011,98787992.71,34269.89,98753722.82
1,42983,2012,66666613.25,176330.86,66490282.39
9,49950,2018,56771296.56,231971.32,56539325.24
9,2779,2016,39090737.01,261247.74,38829489.27
2,24755,2010,6401780.62,428155.88,5973624.74
4,85107,2023,48399432.64,236453.36,48162979.28
1,24525,2012,19213780.47,392707.79,18821072.68
1,17353,2020,98151552.34,360043.71,97791508.63
8,17447,2010,71828692.79,177664.92,71651027.87
5,62753,2021,79382919.93,30805.05,79352114.88
8,4566,2012,55364895.22,272593.67,55092301.55
8,38968,2018,72056925.05,406965.11,71649959.94
7,6531,2015,86112361.0,323985.54,85788375.46
2,12693,2019,50725881.77,478358.04,50247523.73
8,46723,2013,8652769.42,344652.46,8308116.96
4,23655,2023,88261693.3,54234.38,88207458.92
2,51603,2019,87267400.56,430380.4,86837020.16
8,74327,2020,16162753.5,327683.44,15835070.06
1,70990,2014,22778008.17,447287.55,22330720.62
1,72312,2017,83378536.83,217843.19,83160693.64
4,41089,2011,34905230.17,339582.85,34565647.32
9,85924,2022,25572430.44,443072.61,25129357.83
6,10926,2013,46251168.13,306080.39,45945087.74
9,7281,2016,18158013.3,186509.45,17971503.85
7,42974,2013,64237225.64,126721.12,64110504.52
4,73500,2017,38488743.04,265790.79,38222952.25
6,54697,2021,10930555.54,377375.31,10553180.23
8,42615,2019,92765008.8,240705.23,92524303.57
4,29930,2017,87187220.15,65761.48,87121458.67
8,23494,2019,44132126.6,436819.11,43695307.49
8,55912,2012,31206402.03,163563.15,31042838.88
1,82355,2014,99398082.6,140968.49,99257114.11
3,29608,2022,80156273.84,363668.42,79792605.42
1,34879,2023,12609111.6,158581.93,12450529.67
1,30077,2022,41869203.49,373546.66,41495656.83
7,40487,2022,63970075.9,224865.96,63745209.94
7,55792,2011,78947357.7,194934.14,78752423.56
3,37,2012,92302712.36,475006.53,91827705.83
4,31107,2012,6008777.57,188757.92,5820019.65
9,8099,2017,59298137.4,425099.56,58873037.84
2,20372,2023,98733956.58,217238.1,98516718.48
3,23670,2011,53496883.51,150547.93,53346335.58
7,73702,2021,63094015.8,492735.27,62601280.53
9,65430,2012,23007916.3,64969.54,22942946.76
8,62265,2011,54659703.51,198975.44,54460728.07
9,15193,2016,85924788.18,370803.9,85553984.28
4,20702,2011,59928606.5,92204.19,59836402.31
2,44413,2011,28629258.98,415116.32,28214142.66
6,33170,2020,86395032.56,281231.74,86113800.82
9,12750,2011,11762265.71,367986.59,11394279.12
9,8807,2021,6263399.17,219835.49,6043563.68
1,18279,2015,51333819.5,397820.45,50935999.05
7,52263,2020,85011230.82,457252.33,84553978.49
7,15017,2017,97995710.06,175021.08,97820688.98
9,69447,2011,37758916.96,8164.3,37750752.66
4,6800,2011,52044492.2,372100.18,51672392.02
9,3625,2017,95903865.1,72559.67,95831305.43
3,13828,2020,47692520.62,89769.86,47602750.76
5,51325,2020,84061893.0,269089.07,83792803.93
8,37174,2015,76167010.61,340387.88,75826622.73
8,27839,2013,98953533.6,113735.03,98839798.57
1,8008,2020,47961752.23,252803.36,47708948.87
4,42801,2018,12700379.47,327325.5,12373053.97
6,41670,2014,82951736.55,480913.18,82470823.37
3,56530,2011,64581443.26,397249.44,64184193.82
2,86758,2018,89129655.09,272029.08,88857626.01
5,27748,2021,18280162.58,249908.54,18030254.04
5,29054,2018,88436922.25,438928.78,87997993.47
7,79213,2021,58301698.45,169887.93,58131810.52
2,61544,2022,56349070.08,93969.55,56255100.53
8,13224,2016,82457026.66,2096.5,82454930.16
5,34490,2020,99358377.63,324328.83,99034048.8
4,77530,2019,85375000.04,331071.81,85043928.23
5,20847,2020,22786761.64,11587.97,22775173.67
1,71136,2018,26074127.13,101111.04,25973016.09
4,21863,2020,70501343.71,262815.72,70238527.99
5,6071,2020,72926672.31,450071.48,72476600.83
7,65292,2018,51480958.73,472397.7,51008561.03
7,49443,2019,72831932.58,479862.24,72352070.34
7,67149,2021,12958946.88,303896.79,12655050.09
7,9279,2023,86089649.3,327779.43,85761869.87
6,85241,2012,7520223.61,5906.61,7514317.0
8,32439,2017,12257694.5,331736.7,11925957.8
1,71305,2012,6869851.76,99114.83,6770736.93
3,84301,2013,46659556.77,8340.36,46651216.41
5,42830,2013,78201097.81,39359.62,78161738.19
1,10972,2020,71562054.39,223134.09,71338920.3
9,28314,2012,85127005.5,56145.07,85070860.43
2,12745,2021,68502018.29,138586.11,68363432.18
4,65064,2019,7204639.99,405578.51,6799061.48
2,67178,2014,45018250.32,383683.77,44634566.55
8,17421,2014,65029844.61,455273.34,64574571.27
2,2188,2020,52385273.47,153327.88,52231945.59
7,23597,2023,11800189.94,387342.83,11412847.11
9,38808,2014,95959275.8,301075.71,95658200.09
9,34660,2021,50757407.69,373891.55,50383516.14
8,79210,2023,39771440.39,111564.75,39659875.64
7,51992,2016,78649151.06,250910.61,78398240.45
8,49827,2020,30707940.85,257267.44,30450673.41
1,28406,2017,99962405.29,40697.16,99921708.13
7,18408,2020,10747841.01,5106.85,10742734.16
9,68026,2013,27503057.18,132488.99,27370568.19
5,56864,2014,32375795.1,139589.8,32236205.3
2,6621,2012,54250928.18,96651.06,54154277.12
3,29248,2015,62597934.5,89190.58,62508743.92
9,17419,2015,85285870.52,291868.99,84994001.53
6,54382,2019,52861521.03,95286.77,52766234.26
6,66189,2021,64102275.98,467359.23,63634916.75
3,86392,2010,57699356.58,456872.47,57242484.11
4,84723,2014,49859598.17,333400.01,49526198.16
9,24960,2019,39905842.53,439163.75,39466678.78
6,5422,2017,45356374.14,3259.36,45353114.78
8,10707,2014,86451760.74,238557.48,86213203.26
7,26611,2011,11578608.66,269810.52,11308798.14
1,9743,2012,76657025.55,351942.7,76305082.85
6,22671,2017,86271530.57,158208.73,86113321.84
3,9283,2012,67135381.66,5185.93,67130195.73
4,67498,2016,19813889.48,247492.3,19566397.18
6,15444,2011,84824843.9,149592.43,84675251.47
6,42078,2022,36795704.14,115532.43,36680171.71
6,20356,2010,99038873.4,435027.02,98603846.38
3,65163,2020,31843418.69,247127.88,31596290.81
4,62134,2010,94335165.15,39977.15,94295188.0
9,51414,2013,64479252.73,265852.55,64213400.18
7,6031,2010,19918627.38,354154.24,19564473.14
7,37920,2016,61947718.45,294581.57,61653136.88
7,27112,2013,96596642.94,257614.89,96339028.05
5,4041,2018,35360072.6,131224.84,35228847.76
5,30497,2015,72698586.02,484643.08,72213942.94
2,24132,2017,48921141.54,229296.78,48691844.76
3,86066,2014,87249868.46,103829.29,87146039.17
9,34493,2018,54801582.99,46965.06,54754617.93
2,47074,2019,92570260.76,263687.07,92306573.69
7,46884,2012,8411142.95,155430.39,8255712.56
8,57465,2022,2569474.46,326332.56,2243141.9
6,72145,2023,39486379.68,195701.21,39290678.47
4,20613,2016,95922146.57,164191.01,95757955.56
8,50170,2018,88523503.03,428010.65,88095492.38
2,47159,2018,32144735.22,58477.19,32086258.03
3,23055,2023,23294362.65,164131.26,23130231.39
1,63606,2018,84665597.76,184374.99,84481222.77
7,80337,2011,92814408.42,22822.32,92791586.1
7,43760,2013,47239736.34,395759.99,46843976.35
