account_id,customer_id,balance,open_date
28842,46136,4120.28,2023-05-05
28843,18464,1477.5,2022-10-28
28844,29090,5134.03,2023-01-23
28845,41395,2356.19,2023-08-29
28846,16184,3553.47,2023-02-27
28847,14022,7981.02,2023-05-04
28848,53585,9637.15,2023-07-26
28849,8079,5713.73,2022-09-17
28850,61940,2471.3,2023-04-28
28851,69898,2974.2,2023-09-11
28852,21148,9576.63,2022-09-30
28853,82675,7655.15,2023-08-11
28854,31214,3919.01,2022-10-05
28855,29340,9861.42,2022-10-12
28856,3908,8345.86,2023-05-31
28857,65357,5536.77,2023-04-02
28858,45602,8243.34,2022-09-15
28859,27932,5354.3,2023-03-11
28860,35214,3562.78,2023-02-03
28861,95755,295.65,2023-01-22
28862,45031,4070.87,2023-02-27
28863,92205,7663.81,2022-10-01
28864,82863,9675.79,2022-12-22
28865,54138,4461.1,2023-03-16
28866,8981,2525.12,2023-03-19
28867,45797,7978.18,2022-12-15
28868,55450,2553.59,2023-05-15
28869,45178,4107.34,2022-10-16
28870,75433,2523.76,2023-03-17
28871,94362,3374.73,2023-08-30
28872,23647,5265.87,2023-08-15
28873,30555,5998.68,2023-05-29
28874,59037,5406.75,2023-06-14
28875,33311,1422.03,2022-12-20
28876,31626,2463.85,2022-12-22
28877,58317,2011.64,2022-12-18
28878,43622,5400.83,2023-05-29
28879,73919,2309.57,2023-03-19
28880,59059,312.35,2022-11-29
28881,32682,4303.33,2023-04-14
28882,30227,2756.44,2022-11-02
28883,538,3935.57,2023-01-13
28884,8799,8135.15,2023-01-25
28885,19702,4376.66,2023-03-24
28886,6088,9798.81,2022-10-15
28887,53533,9010.46,2023-02-26
28888,30241,700.11,2023-05-13
28889,62098,9110.18,2023-05-05
28890,19957,3712.63,2023-07-06
28891,32479,4038.48,2023-03-10
28892,29729,6431.09,2022-09-23
28893,52328,3424.88,2023-08-06
28894,33838,7234.89,2023-06-15
28895,79622,2768.94,2023-03-31
28896,71385,7421.5,2023-04-12
28897,7540,5092.68,2023-08-05
28898,15292,1968.8,2023-07-14
28899,77855,9068.24,2022-10-11
28900,34126,3886.04,2022-12-07
28901,70901,2381.18,2023-05-05
28902,39751,6410.13,2022-12-27
28903,71419,4948.89,2023-04-14
28904,31235,2175.55,2022-10-04
28905,88736,6831.93,2023-07-12
28906,76352,8992.78,2022-10-09
28907,50300,1740.42,2022-09-27
28908,83852,5084.72,2023-01-16
28909,41901,8456.56,2023-01-16
28910,45801,9971.5,2023-07-04
28911,40207,4336.37,2023-07-11
28912,47986,9557.03,2022-10-08
28913,85503,5164.85,2023-03-29
28914,89257,2099.28,2022-10-13
28915,37403,8864.82,2023-02-03
28916,98517,9389.27,2023-06-29
28917,6334,8400.33,2023-04-07
28918,39064,2651.42,2023-07-09
28919,81024,3356.14,2023-04-14
28920,54493,5573.81,2023-02-06
28921,71317,2109.54,2022-12-03
28922,97229,7984.64,2023-02-25
28923,78880,9421.11,2023-01-10
28924,47439,4000.09,2022-10-21
28925,55415,8161.03,2023-03-19
28926,58220,911.4,2023-06-08
28927,1620,5866.47,2022-10-16
28928,54587,6589.06,2023-01-02
28929,15093,1267.25,2023-02-08
28930,59391,4278.9,2022-11-29
28931,16693,8691.04,2023-06-18
28932,51549,4880.51,2023-05-24
28933,24251,7148.91,2023-07-23
28934,62690,1583.54,2023-08-29
28935,30291,577.55,2022-11-27
28936,2579,7674.36,2023-03-21
28937,1139,6162.18,2023-01-11
28938,89412,4617.9,2023-08-01
28939,9510,6674.95,2023-09-02
28940,43401,2287.6,2023-04-11
28941,67583,9224.93,2023-03-10
28942,62121,9095.83,2023-01-02
28943,90837,7344.1,2023-02-21
28944,21560,9638.48,2023-05-28
28945,72158,5542.97,2023-09-09
28946,55982,9652.45,2022-11-20
28947,71209,1958.43,2023-08-28
28948,38445,5691.52,2023-07-08
28949,1868,2055.66,2023-05-18
28950,8661,2832.0,2022-11-28
28951,84314,706.22,2023-03-22
28952,32975,3522.15,2022-09-24
28953,43990,5559.71,2022-11-08
28954,45051,2445.28,2022-12-15
28955,84596,9805.24,2023-01-05
28956,66031,3368.85,2023-02-05
28957,1050,2929.77,2023-05-20
28958,22163,3809.33,2023-01-31
28959,25744,3488.89,2022-12-07
28960,20283,9440.94,2023-04-19
28961,19789,2790.87,2023-08-15
28962,11862,9094.15,2022-11-09
28963,25766,326.84,2023-04-02
28964,96523,8578.81,2022-10-05
28965,31882,7530.52,2023-03-03
28966,67600,919.22,2023-03-09
28967,48507,846.97,2023-06-29
28968,50064,1926.3,2023-06-15
28969,43760,5404.85,2023-04-19
28970,24935,5484.85,2022-10-17
28971,39741,5584.61,2022-11-01
28972,69708,9420.56,2023-06-11
28973,35074,6993.91,2023-02-20
28974,21477,4929.53,2022-11-20
28975,75398,7888.19,2023-04-11
28976,87022,3426.98,2023-01-15
28977,3645,4309.3,2023-03-20
28978,74840,8606.09,2023-09-05
28979,44905,4168.26,2022-09-17
28980,40884,4449.26,2022-11-12
28981,31263,4867.87,2023-09-04
28982,30270,8783.95,2023-07-24
28983,81749,5753.02,2023-02-01
28984,48822,6890.36,2023-08-17
28985,17929,5280.97,2023-03-17
28986,8321,231.24,2022-10-15
28987,24083,5844.21,2022-12-28
28988,77640,5944.13,2022-11-22
28989,62107,8527.13,2023-07-07
28990,70787,5849.75,2023-02-15
28991,21855,6830.55,2022-10-29
28992,91489,9591.6,2023-09-07
28993,26729,8764.93,2023-02-21
28994,20790,2736.85,2023-05-31
28995,81200,3190.64,2022-11-15
28996,11525,191.71,2023-07-07
28997,33902,1516.29,2022-10-22
28998,48112,5732.07,2023-08-28
28999,11426,2263.83,2023-08-24
29000,60726,8993.35,2023-08-01
29001,2116,8405.75,2023-09-13
29002,86950,8026.02,2023-03-01
29003,77204,1718.29,2023-02-23
29004,63182,9430.22,2023-05-10
29005,49239,8028.29,2023-04-08
29006,52619,2274.11,2023-02-22
29007,78240,9344.04,2022-09-17
29008,5711,2401.56,2023-02-11
29009,56058,8559.11,2023-07-08
29010,52823,326.73,2023-05-30
29011,17606,5010.5,2022-12-20
29012,3801,9344.26,2023-08-26
29013,43189,1800.37,2023-08-23
29014,56019,5812.63,2023-07-03
29015,16478,4775.65,2023-05-31
29016,88805,8772.19,2023-02-22
29017,69310,5281.37,2023-05-16
29018,91653,1117.78,2023-08-25
29019,71400,1174.15,2023-06-04
29020,88270,3856.57,2023-04-09
29021,68365,2005.67,2022-10-15
29022,27633,8841.64,2023-06-19
29023,7197,1820.04,2023-06-25
29024,43949,658.72,2023-03-12
29025,68771,2879.77,2023-09-04
29026,40275,8959.25,2023-06-19
29027,26813,5233.11,2023-03-13
29028,61113,1688.16,2022-09-30
29029,36398,1530.64,2023-07-02
29030,38421,9797.93,2022-10-02
29031,84870,1662.32,2023-08-16
29032,62020,2826.72,2023-04-23
29033,62472,8215.71,2023-01-12
29034,12035,4431.74,2023-01-18
29035,84153,2653.6,2022-10-11
29036,94210,5672.64,2023-02-27
29037,42961,8246.49,2023-02-24
29038,6842,8665.89,2023-01-15
29039,734,6483.13,2023-06-15
29040,78581,394.88,2023-01-03
29041,39943,1222.53,2023-08-09
29042,44788,3590.07,2022-12-19
29043,8465,5464.72,2022-11-22
29044,12314,8227.42,2023-03-15
29045,39198,4236.64,2023-06-29
29046,92622,1701.38,2022-10-16
29047,42374,3487.3,2023-02-17
29048,58592,1830.77,2022-10-24
29049,80731,2408.19,2023-01-04
29050,12582,8222.15,2023-03-02
29051,39267,1561.95,2023-07-21
29052,97356,3458.75,2023-02-28
29053,12587,7630.0,2023-04-03
29054,50486,3917.26,2022-09-18
29055,86854,9233.33,2023-07-22
29056,39823,2661.4,2023-03-27
29057,42137,5318.96,2023-03-26
29058,94934,5971.67,2022-11-27
29059,1572,8901.03,2023-03-07
29060,5330,4808.16,2023-06-08
29061,44936,8677.02,2023-02-07
29062,3067,5735.54,2023-08-13
29063,60189,4963.74,2023-03-26
29064,47105,4533.73,2023-01-11
29065,8904,4574.72,2023-06-01
29066,86460,2920.59,2022-10-12
29067,3954,3072.69,2023-04-17
29068,59290,2763.01,2022-11-05
29069,49997,8223.94,2022-12-31
29070,71599,5192.2,2023-05-10
29071,34068,3142.51,2022-10-23
29072,159,3656.92,2023-07-18
29073,94798,9146.08,2022-11-30
29074,85141,678.16,2023-05-29
29075,91083,1238.04,2023-02-15
29076,33229,7208.97,2022-12-31
29077,45356,2197.74,2022-11-05
29078,15284,310.04,2023-04-24
29079,19105,8547.24,2023-01-06
29080,28048,9606.68,2023-01-17
29081,2325,3914.9,2023-07-13
29082,86849,5259.59,2022-09-21
29083,89148,503.57,2023-06-01
29084,37730,9532.16,2022-10-12
29085,91468,2099.52,2022-10-30
29086,15084,1987.17,2022-10-05
29087,13574,1597.93,2023-07-14
29088,57543,3655.35,2023-03-23
29089,58768,7095.01,2023-03-05
29090,83381,5697.9,2022-12-23
29091,48903,5722.04,2022-11-23
29092,71255,371.02,2023-07-05
29093,61755,7895.9,2023-04-12
29094,73040,2015.89,2023-06-29
29095,18316,8542.88,2022-10-11
29096,69898,9245.35,2023-07-01
29097,20666,3495.29,2023-03-07
29098,43860,1523.55,2023-03-22
29099,45272,6007.56,2023-08-29
29100,96603,4145.89,2023-04-13
29101,10155,6704.77,2023-07-08
29102,98344,1958.15,2023-03-22
29103,22899,1324.2,2023-04-10
29104,42822,6994.73,2022-09-15
29105,32638,1937.32,2023-02-28
29106,49591,5984.86,2023-09-05
29107,51480,1390.05,2023-02-04
29108,23041,9891.74,2022-10-10
29109,91112,2246.56,2023-09-09
29110,74498,6673.65,2023-05-14
29111,87648,8430.59,2022-10-18
29112,63877,8275.04,2022-11-18
29113,68574,4074.68,2023-03-16
29114,8333,363.66,2023-05-30
29115,30495,179.02,2023-04-27
29116,50753,6790.86,2023-03-06
29117,45987,8372.25,2023-08-15
29118,74688,124.32,2023-06-08
29119,30468,7292.07,2022-09-30
29120,84014,1117.03,2023-01-13
29121,17307,5261.42,2022-09-24
29122,4236,3472.24,2022-12-16
29123,5088,7610.19,2022-10-31
29124,90029,445.52,2023-06-20
29125,2060,1987.02,2023-02-21
29126,40827,7259.26,2023-07-30
29127,1110,5269.33,2023-03-01
29128,64121,8595.2,2023-09-03
29129,5390,3723.06,2023-08-31
29130,19781,5631.61,2023-07-04
29131,98289,9642.4,2022-10-31
29132,85952,4979.69,2022-10-13
29133,36750,4529.84,2023-05-02
29134,22771,748.41,2023-08-19
29135,60429,3880.66,2023-06-11
29136,30404,6179.26,2023-09-09
29137,78771,9332.17,2023-04-27
29138,47418,7676.67,2022-11-03
29139,13653,3829.99,2022-11-03
29140,79739,920.53,2022-11-23
29141,21718,515.34,2022-10-14
29142,33130,2604.95,2023-04-18
29143,48856,7455.61,2023-01-28
29144,93614,2795.92,2023-03-19
29145,685,250.94,2022-09-20
29146,16297,5327.66,2023-05-30
29147,3349,9059.21,2022-10-19
29148,30269,6135.19,2023-08-14
29149,65697,1298.99,2023-08-28
29150,25504,8888.33,2023-03-23
29151,37225,2936.52,2023-07-24
29152,20280,2117.02,2023-01-29
29153,82313,3909.94,2022-11-11
29154,26420,6614.89,2023-07-03
29155,16600,5143.8,2023-05-22
29156,83734,3485.32,2022-12-01
29157,4848,2826.35,2022-12-14
29158,25488,5722.13,2023-05-08
29159,98052,9392.27,2023-05-14
29160,12710,150.79,2023-07-25
29161,60168,2439.13,2023-06-20
29162,88597,7064.85,2022-10-31
29163,15292,515.35,2022-10-28
29164,73224,7538.8,2023-05-08
29165,58926,9394.33,2023-02-05
29166,87909,8997.47,2023-03-12
29167,37336,8880.37,2023-06-19
29168,81802,7141.66,2022-12-19
29169,269,9117.09,2023-07-25
29170,16552,1198.13,2023-01-30
29171,96260,3805.49,2023-02-23
29172,35632,1995.84,2023-06-26
29173,50313,8339.19,2023-02-05
29174,78960,2453.96,2023-08-04
29175,86225,1443.88,2022-12-03
29176,66733,9033.12,2023-03-04
29177,3647,5727.91,2023-03-26
29178,41414,5606.9,2023-01-16
29179,45549,9269.28,2023-04-25
29180,50838,528.92,2022-10-19
29181,99108,2360.48,2023-02-25
29182,92000,9381.07,2022-09-27
29183,16734,6325.77,2023-03-10
29184,44523,5193.19,2022-11-21
29185,19532,8307.6,2023-03-02
29186,44025,3258.28,2023-06-09
29187,18424,6174.84,2022-12-31
29188,71503,6288.57,2022-10-14
29189,53059,8426.18,2022-12-13
29190,92755,1889.51,2022-11-28
29191,95731,4309.72,2022-11-17
29192,41720,4342.78,2023-02-28
29193,2902,3786.62,2023-02-20
29194,55683,6120.41,2022-11-02
29195,52369,5482.04,2023-09-12
29196,69024,6340.49,2022-10-15
29197,8168,7688.3,2022-10-24
29198,11621,9531.23,2023-01-03
29199,99494,1456.07,2023-02-06
29200,77287,946.79,2023-08-31
29201,38485,9723.92,2023-04-26
29202,25556,8413.27,2023-03-07
29203,67832,4923.25,2023-06-08
29204,95528,1056.36,2023-04-15
29205,89884,8179.54,2023-06-07
29206,60991,1304.05,2023-07-11
29207,2655,9168.53,2023-04-21
29208,53961,735.01,2023-08-13
29209,3131,7685.24,2023-03-01
29210,79681,129.91,2023-03-16
29211,84583,9690.36,2023-01-18
29212,14931,6621.93,2023-05-23
29213,85612,3534.09,2022-09-16
29214,13291,8878.47,2023-01-22
29215,71540,6711.68,2023-07-09
29216,75868,856.6,2022-09-19
29217,18050,1702.98,2022-10-08
29218,15284,7054.44,2023-01-16
29219,87560,9301.35,2023-01-25
29220,91536,8267.12,2023-05-19
29221,96135,1715.66,2023-08-13
29222,12915,963.23,2022-12-30
29223,64475,711.09,2023-06-29
29224,13818,2232.76,2022-09-16
29225,60432,3504.98,2023-08-15
29226,79889,1372.36,2023-01-24
29227,1687,2947.42,2022-09-18
29228,81786,7027.15,2023-03-15
29229,35858,7375.91,2022-10-20
29230,7273,8632.71,2023-02-07
29231,10142,3102.59,2023-06-13
29232,39137,5201.14,2022-10-25
29233,97987,7397.77,2023-03-23
29234,61234,2398.19,2022-10-23
29235,62478,5005.27,2023-04-25
29236,85804,974.5,2023-08-10
29237,79434,9902.38,2023-02-06
29238,69126,8796.78,2023-05-16
29239,13327,6838.85,2023-05-14
29240,14629,3020.43,2023-08-24
29241,62805,6808.17,2023-01-02
29242,75922,5137.81,2022-09-29
29243,20808,2385.07,2022-12-10
29244,48915,4142.73,2023-04-01
29245,85637,1178.81,2023-08-08
29246,12092,4788.19,2023-03-09
29247,7229,262.36,2022-10-03
29248,33745,1639.83,2023-06-04
29249,85767,8850.16,2023-05-30
29250,29843,584.11,2023-09-14
29251,35970,3424.47,2022-10-05
29252,29557,4946.53,2023-04-17
29253,76660,2568.75,2022-10-24
29254,63215,6161.11,2023-04-07
29255,58590,3749.72,2023-04-28
29256,38303,8920.65,2023-08-06
29257,75704,8027.38,2022-11-18
29258,36409,2165.76,2022-12-12
29259,9811,2730.19,2022-12-03
29260,41238,3722.53,2023-05-02
29261,16068,1913.0,2022-09-16
29262,60693,6558.82,2023-07-08
29263,439,9658.61,2022-11-05
29264,39554,9153.61,2023-04-09
29265,22997,486.12,2023-05-10
29266,68297,5941.49,2023-04-13
29267,102,7218.65,2022-12-30
29268,44332,2001.6,2023-03-20
29269,6061,7548.55,2022-11-02
29270,94523,8116.03,2022-10-21
29271,66916,5152.38,2023-05-06
29272,11010,8833.22,2023-06-06
29273,19840,4157.04,2023-07-26
29274,83260,8168.24,2023-03-22
29275,18196,3768.09,2022-10-17
29276,1461,3930.44,2023-09-13
29277,93060,8152.67,2023-09-14
29278,17328,140.73,2023-02-23
29279,58443,399.48,2023-02-09
29280,98880,1419.35,2023-04-22
29281,91408,7673.3,2023-01-04
29282,27493,523.1,2023-01-11
29283,81982,5623.67,2023-03-08
29284,34654,7327.44,2023-03-16
29285,78998,6607.49,2023-07-06
29286,45962,6518.68,2023-02-19
29287,85118,6889.19,2023-03-14
29288,75170,805.97,2023-08-21
29289,19077,3399.55,2022-09-23
29290,13551,572.69,2022-11-11
29291,4866,8439.28,2022-12-29
29292,49413,6216.01,2023-02-10
29293,4948,5862.57,2023-04-03
29294,21429,4582.34,2023-04-05
29295,8453,5703.34,2022-10-13
29296,34723,8234.04,2023-04-20
29297,10569,7556.01,2023-09-01
29298,85911,7808.81,2023-05-24
29299,18940,4177.05,2023-02-05
29300,2927,6557.59,2022-10-02
29301,69256,1775.72,2023-04-22
29302,94357,575.53,2023-06-07
29303,89737,5087.17,2023-07-12
29304,60290,4546.45,2023-03-03
29305,22620,5233.28,2023-07-10
29306,60392,7541.98,2022-11-04
29307,49317,2401.72,2023-07-29
29308,35019,7948.3,2023-06-23
29309,51852,5409.76,2023-07-23
29310,3669,3517.75,2023-04-15
29311,2425,433.75,2023-03-27
29312,56765,5859.5,2023-02-17
29313,36419,2915.85,2023-07-20
29314,41565,1804.64,2023-05-17
29315,34936,8530.29,2023-01-19
29316,43615,7764.94,2023-07-12
29317,35914,4661.53,2023-01-01
29318,45791,6085.06,2022-12-10
29319,38941,7434.8,2023-04-04
29320,80497,7280.31,2023-07-26
29321,83019,8441.29,2023-03-04
29322,36933,3203.55,2022-11-07
29323,43530,9161.03,2023-09-11
29324,46122,7215.46,2023-04-24
29325,95172,5170.73,2023-07-23
29326,1522,8255.76,2022-10-05
29327,66546,990.32,2022-11-08
29328,30643,7280.5,2023-03-27
29329,2257,2896.34,2023-07-12
29330,63557,6567.72,2023-05-08
29331,33296,3288.52,2023-04-25
29332,88371,1219.21,2023-09-12
29333,11763,7225.22,2022-11-15
29334,20260,7710.87,2022-12-31
29335,16971,6620.61,2022-10-14
29336,39331,5289.54,2022-09-21
29337,54004,3198.07,2023-06-14
29338,63760,6188.68,2023-09-12
29339,19178,6630.85,2023-05-13
29340,19186,3633.93,2023-06-26
29341,45464,9045.84,2022-11-23
29342,76884,581.33,2022-11-19
29343,1254,5336.67,2022-12-03
29344,78318,1199.87,2023-04-18
29345,40494,3195.25,2022-12-18
29346,22763,4787.97,2023-05-17
29347,63754,7912.16,2023-03-18
29348,30427,2330.11,2023-08-01
29349,98001,9002.08,2023-06-28
29350,94763,7420.65,2023-02-12
29351,32826,4604.41,2023-06-19
29352,69598,972.19,2023-02-17
29353,45334,3718.82,2022-10-12
29354,72913,9429.87,2022-10-22
29355,18525,6790.25,2022-10-05
29356,98352,1550.42,2023-04-23
29357,18090,4089.49,2023-02-07
29358,76756,7331.18,2023-04-20
29359,86781,7857.1,2022-12-29
29360,50883,7146.22,2023-07-14
29361,74354,5983.95,2022-12-23
29362,94109,9916.12,2023-05-02
29363,2609,8197.77,2023-04-04
29364,11590,4730.95,2023-03-28
29365,59547,3722.27,2023-08-19
29366,71547,6629.56,2023-08-26
29367,10380,8018.81,2023-09-14
29368,55940,6560.65,2023-06-28
29369,31685,9201.87,2022-09-21
29370,15935,2727.15,2023-07-24
29371,33962,4986.96,2023-06-07
29372,4945,9053.06,2022-12-14
29373,44793,3366.78,2022-10-03
29374,10864,7991.6,2023-07-21
29375,65435,2437.33,2022-09-18
29376,96514,3492.42,2023-04-08
29377,5826,7061.63,2022-11-05
29378,73386,3949.62,2022-09-27
29379,4403,7319.35,2022-10-26
29380,30272,5981.64,2023-04-24
29381,79901,7152.99,2022-12-16
29382,27742,464.34,2023-06-13
29383,50475,3420.57,2023-03-10
29384,35704,3200.52,2022-09-27
29385,98423,9470.39,2022-11-06
29386,80900,5212.05,2023-07-04
29387,65495,4657.55,2023-01-19
29388,11955,8688.3,2023-01-28
29389,8834,6997.63,2023-08-19
29390,20559,2609.58,2022-09-20
29391,67388,7764.96,2023-02-05
29392,4237,5380.1,2022-10-19
29393,46343,5438.5,2023-02-07
29394,19589,3914.42,2022-09-25
29395,807,5802.32,2022-10-22
29396,97433,5409.82,2023-09-01
29397,93568,7650.72,2023-01-31
29398,28709,3358.68,2023-04-09
29399,25880,4962.76,2022-12-12
29400,35758,9390.13,2023-04-21
29401,77016,4177.59,2023-04-26
29402,99277,1650.6,2023-02-25
29403,87026,6334.27,2023-05-02
29404,85233,9003.4,2023-01-24
29405,86002,2432.05,2023-04-11
29406,11588,1634.56,2023-03-24
29407,9978,3673.9,2022-12-11
29408,56234,2030.13,2023-06-29
29409,58489,8785.18,2023-04-06
29410,61803,2353.12,2023-08-15
29411,72115,3714.45,2023-03-26
29412,60882,3887.93,2023-04-21
29413,45036,6887.41,2023-05-26
29414,6284,3636.83,2023-07-25
29415,23474,2017.7,2023-05-14
29416,40702,2911.48,2023-04-09
29417,2325,5383.26,2023-07-31
29418,21571,8403.06,2023-08-10
29419,86132,6835.22,2023-06-03
29420,5141,2447.66,2023-09-13
29421,49844,3279.87,2023-06-09
29422,37773,5005.14,2022-11-29
29423,82839,9446.55,2022-10-28
29424,54382,8523.67,2023-07-01
29425,79951,1132.47,2022-10-06
29426,96769,3805.55,2022-12-16
29427,18692,327.76,2023-07-03
29428,74393,1552.43,2023-03-31
29429,95331,9237.51,2023-03-18
29430,32697,1488.14,2023-02-28
29431,91733,1527.58,2023-07-02
29432,58666,2621.02,2022-12-31
29433,66451,8639.93,2022-10-10
29434,11724,3533.91,2023-04-03
29435,44172,6948.68,2023-04-20
29436,81252,2350.68,2023-03-18
29437,91081,3086.09,2023-05-09
29438,66431,2564.81,2022-11-24
29439,89426,4854.2,2023-06-06
29440,62867,6854.14,2023-08-14
29441,4244,2208.06,2023-06-05
29442,74655,7068.7,2023-06-13
29443,9594,9664.66,2023-04-05
29444,77277,8190.06,2023-07-30
29445,81384,498.49,2023-03-13
29446,47211,8205.43,2022-10-15
29447,9748,8909.68,2023-09-08
29448,53253,7602.21,2023-07-13
29449,36476,694.85,2022-11-14
29450,46641,8039.76,2023-09-05
29451,63503,6630.6,2022-09-25
29452,83572,1256.54,2022-10-22
29453,38714,9456.77,2022-11-30
29454,91893,2103.06,2023-07-03
29455,14263,9473.02,2023-03-29
29456,60501,4898.95,2022-09-19
29457,78285,2919.83,2023-09-13
29458,28098,9537.35,2023-03-21
29459,59633,5367.35,2023-03-06
29460,56002,6230.71,2022-10-01
29461,87614,2221.37,2023-05-01
29462,36352,3464.75,2023-07-28
29463,35683,1478.53,2022-09-30
29464,39660,3594.86,2023-08-01
29465,45880,4550.65,2023-01-31
29466,67618,4508.73,2022-10-21
29467,45634,1437.47,2023-06-20
29468,55480,4194.79,2023-05-16
29469,7197,3852.62,2023-03-31
29470,9635,3719.25,2023-07-12
29471,15754,6302.09,2023-03-19
29472,65467,4443.34,2023-04-11
29473,42559,7245.31,2022-10-08
29474,86925,4937.62,2023-01-21
29475,64043,7570.05,2023-06-09
29476,78186,7386.5,2023-03-27
29477,61432,2863.79,2022-12-28
29478,69119,1285.93,2022-11-05
29479,40438,1573.81,2022-11-12
29480,22714,4445.18,2023-03-11
29481,19913,5986.34,2023-07-01
29482,2813,5006.09,2023-06-05
29483,33749,5449.2,2023-01-10
29484,9843,8175.54,2022-10-03
29485,35660,5853.37,2023-05-30
29486,45857,5322.68,2023-04-30
29487,47988,7191.4,2023-02-14
29488,34470,4754.5,2023-04-16
29489,34882,7966.01,2022-11-30
29490,1474,7168.19,2022-12-21
29491,16205,6860.61,2022-10-08
29492,68829,9049.8,2023-09-11
29493,63473,9974.37,2023-02-18
29494,48204,9833.63,2023-02-08
29495,97842,9341.78,2022-09-26
29496,20501,922.92,2023-08-16
29497,96530,3740.37,2023-09-01
29498,11236,1236.28,2023-02-14
29499,92080,5352.67,2023-05-01
29500,43285,9814.4,2022-10-30
29501,88784,7521.0,2022-10-12
29502,34454,8546.35,2022-10-22
29503,95268,7616.79,2023-03-31
29504,55970,8443.72,2022-11-12
29505,69030,2755.15,2022-12-22
29506,97827,5073.04,2023-05-16
29507,24251,5704.99,2023-02-18
29508,68046,251.77,2023-04-02
29509,89732,9661.61,2023-05-12
29510,98564,8188.66,2023-07-28
29511,24240,5313.28,2023-01-22
29512,28100,6235.3,2022-09-26
29513,82662,6711.99,2023-04-10
29514,14265,9755.98,2023-06-09
29515,73271,1081.34,2022-11-02
29516,32863,1472.1,2023-01-26
29517,62165,111.6,2023-09-05
29518,33105,7467.07,2022-10-22
29519,31854,8165.1,2023-06-22
29520,13941,4982.6,2022-10-13
29521,58389,4815.4,2023-05-25
29522,73049,9510.19,2022-11-28
29523,3388,106.85,2022-10-28
29524,29476,1616.69,2022-10-22
29525,92932,9507.35,2023-07-15
29526,93276,5432.32,2023-02-16
29527,83409,6151.98,2023-07-13
29528,7008,4144.42,2022-12-07
29529,6212,9663.88,2022-12-29
29530,59125,1171.01,2023-07-02
29531,35122,5466.81,2022-10-09
29532,94860,2796.49,2022-11-11
29533,1526,670.95,2023-02-05
29534,33281,3108.48,2022-09-29
29535,72950,1680.79,2022-12-19
29536,85962,4085.75,2022-11-21
29537,12298,1491.29,2023-09-13
29538,15028,3242.88,2023-02-26
29539,94668,3642.98,2023-03-15
29540,70268,6294.74,2023-03-20
29541,81108,1466.38,2023-05-13
29542,65228,6322.55,2022-10-26
29543,45537,2543.34,2022-10-21
29544,14722,6952.59,2023-05-03
29545,28947,4333.01,2022-12-12
29546,87034,6786.51,2023-02-14
29547,89721,1498.32,2023-05-14
29548,28760,1538.11,2022-09-24
29549,33921,1124.26,2023-01-08
29550,12803,9501.48,2023-08-22
29551,88953,945.93,2022-12-09
29552,33893,4703.12,2023-08-12
29553,68519,2820.13,2022-12-26
29554,86360,8973.49,2023-02-07
29555,36360,6194.01,2023-03-02
29556,75301,6002.77,2022-12-05
29557,97753,8660.39,2022-09-21
29558,89857,5945.39,2022-10-23
29559,31089,4736.2,2023-07-13
29560,21217,6529.66,2023-02-17
29561,91888,4845.59,2022-10-22
29562,75175,7936.11,2022-12-26
29563,72545,9514.18,2023-02-15
29564,96240,7365.54,2023-01-08
29565,54575,6320.21,2022-12-23
29566,28216,9955.34,2023-05-08
29567,62781,1318.35,2023-06-11
29568,78742,7129.81,2023-04-12
29569,26468,3454.49,2023-08-06
29570,50880,926.56,2023-07-26
29571,36879,862.35,2023-08-08
29572,76793,9002.38,2023-06-21
29573,12498,5550.66,2023-03-07
29574,17289,5415.67,2023-03-10
29575,43291,4561.4,2023-04-23
29576,71754,1596.68,2023-06-04
29577,36923,8712.8,2023-06-12
29578,5304,192.37,2023-01-29
29579,81408,479.5,2022-10-23
29580,684,7883.9,2023-07-05
29581,51842,3878.39,2023-06-13
29582,63379,3765.22,2023-06-20
29583,9064,6101.71,2023-08-08
29584,21847,4805.74,2022-12-07
29585,66787,3276.06,2023-07-04
29586,48360,5633.15,2023-09-02
29587,51868,1630.15,2023-09-11
29588,93683,7676.34,2023-02-11
29589,54625,3111.08,2022-12-27
29590,38735,9112.35,2023-07-09
29591,34349,5023.46,2022-11-02
29592,57751,9746.13,2023-02-23
29593,51312,6571.92,2022-11-12
29594,3130,774.35,2023-01-10
29595,35779,4569.38,2023-06-13
29596,95341,3886.26,2023-04-03
29597,95845,1655.93,2023-06-01
29598,92156,5485.93,2023-02-06
29599,76588,5440.73,2023-03-03
29600,82470,9566.05,2023-03-23
29601,71921,7232.75,2022-12-15
29602,67241,6343.48,2022-10-06
29603,29402,7180.87,2023-02-27
29604,76301,4823.49,2022-12-11
29605,24270,2821.85,2023-02-08
29606,87377,2459.46,2023-05-12
29607,90974,4329.62,2022-11-14
29608,26504,386.18,2023-07-24
29609,20813,9835.09,2023-07-06
29610,36349,673.81,2023-04-10
29611,5026,9311.85,2022-12-09
29612,98124,3169.03,2023-01-17
29613,43005,9409.18,2023-06-02
29614,37441,2005.89,2023-01-16
29615,72830,9138.12,2023-04-08
29616,35651,7157.1,2022-11-18
29617,84697,7358.04,2023-01-13
29618,45004,3922.37,2023-02-27
29619,4471,9796.82,2023-01-04
29620,64836,6851.93,2023-03-13
29621,6817,7315.44,2022-11-22
29622,83313,6759.21,2023-04-30
