location_id,transaction_id,latitude,longitude
20496,88119,34.10924500,59.04473300
20497,21962,11.26279900,75.74453400
20498,60456,12.23995500,-0.15439300
20499,35505,-24.00867200,124.63645000
20500,73051,57.23044650,-72.75565300
20501,82150,67.03805450,-76.53888100
20502,70266,33.86214800,-124.22690500
20503,65893,51.85784850,-155.91904300
20504,28284,31.61359500,-118.38561700
20505,57082,-14.26942400,-35.33317700
20506,17279,42.35127550,75.07316100
20507,78442,-25.09647350,136.39728700
20508,90844,67.95697100,-91.82428900
20509,50376,87.47586650,22.03808100
20510,94203,71.20794250,-122.15383100
20511,36818,43.09636850,-107.11320000
20512,10621,-23.86698950,-128.89558200
20513,12189,-76.96319300,119.92618700
20514,63772,-62.10676450,88.21807200
20515,22981,-45.30448200,-137.91325000
20516,30953,41.83033700,-50.01227200
20517,36712,48.03445150,104.03537000
20518,82033,-86.45452350,-177.01532200
20519,86715,0.12577350,169.40930700
20520,16762,-33.92884200,173.78859800
20521,80028,14.16860200,27.45991000
20522,92469,42.96364750,-103.19713600
20523,47470,39.24772950,-90.21651900
20524,74983,-9.44117850,-139.97015700
20525,86011,27.72825100,12.09894800
20526,65348,-43.33394850,161.01857300
20527,29035,-49.42934050,-90.66031900
20528,10290,63.74624250,116.83886600
20529,69041,33.03145600,-56.76192700
20530,23236,12.08820450,-89.82113800
20531,27175,31.94079450,-108.77745800
20532,44173,-20.85427550,159.10826000
20533,33622,32.75648850,147.48172800
20534,1077,-60.32054700,6.11637200
20535,79272,23.78822950,135.70465900
20536,53478,26.51714550,69.60436700
20537,28136,-59.56107450,-109.08225300
20538,72790,16.83752950,-106.58668100
20539,1,-19.36995700,21.70165600
20540,67,82.71413300,177.26358000
20541,63960,9.29726000,-137.08363900
20542,79929,-21.79175500,8.40270800
20543,9125,-3.97995100,-55.52459500
20544,18788,10.43584700,138.48096500
20545,72083,-40.33174600,46.75233500
20546,79385,13.56619600,59.17608900
20547,35916,-12.05279950,173.14354600
20548,53721,16.90508900,-145.70829300
20549,70532,22.64827300,88.64022800
20550,93494,61.02399750,160.21956400
20551,87062,-24.40303550,-118.57761500
20552,68457,-24.74787150,-166.44785000
20553,91569,56.03648850,-53.09339900
20554,92593,4.63859600,-58.38478600
20555,93874,75.67685650,140.10647200
20556,77321,60.76835900,12.28723100
20557,54928,-35.71511400,-111.39274900
20558,67403,17.19344800,76.01406600
20559,40981,12.77854000,159.59600400
20560,12259,-78.01128500,-55.14799200
20561,22162,45.60787300,109.20721900
20562,50215,6.58815750,164.26145000
20563,83465,40.17744350,164.75933600
20564,29688,-75.88847350,111.09018900
20565,25444,-51.10175600,56.27335700
20566,75979,-2.10138500,-41.90293100
20567,1311,86.53225200,-136.23821300
20568,7671,44.09363300,23.50166700
20569,60540,23.16651050,22.13998500
20570,21908,-70.82913150,136.27828800
20571,39123,-20.95824550,-84.48375400
20572,78482,61.00804050,-152.22026200
20573,4443,-27.23153900,159.39867900
20574,78556,75.69070850,93.00792300
20575,56215,-70.88436750,-178.02319000
20576,5814,72.92218150,75.84358500
20577,91660,39.07464200,-85.09359500
20578,43081,31.57333900,163.16394000
20579,35285,-75.45250700,-100.40267300
20580,81399,23.73460400,-11.60340800
20581,96910,-56.20446550,171.53318500
20582,18703,-30.03543850,44.52892800
20583,44046,61.52191800,-171.15046300
20584,48340,-85.09275450,23.80894100
20585,2813,84.84565750,20.07260800
20586,84055,-7.59700850,-167.15940300
20587,22157,79.11141650,13.02309200
20588,66263,-4.72466200,126.33581500
20589,29885,1.57806500,-7.20177400
20590,13540,-16.70006100,-167.34244300
20591,24857,-45.71804400,25.42583200
20592,94657,23.47263750,-150.98678200
20593,31458,-79.37680950,37.64927900
20594,20191,-75.66065800,164.05190100
20595,40287,-43.94520500,-19.97721000
20596,86312,-25.68188250,44.70852000
20597,26629,78.21065150,154.59675400
20598,24983,16.39014250,-85.60475700
20599,49288,-70.30791500,-108.04543600
20600,86470,71.33670400,-105.67078500
20601,217,23.15161900,37.32589400
20602,52144,-41.67419650,-60.05406100
20603,50805,17.87946700,-93.63976800
20604,98570,27.33791300,4.16763700
20605,90584,64.79364150,-146.20653300
20606,85294,-37.74705700,-170.67515700
20607,26581,66.55617450,123.11877000
20608,43527,-25.66941500,153.15638000
20609,11851,57.43924550,103.44898100
20610,42876,6.08520850,94.93828700
20611,12106,42.09439700,71.84099300
20612,30927,55.45346550,125.40254300
20613,74318,19.62931600,-135.50723200
20614,82462,-41.59256450,31.37390400
20615,18968,13.69853100,159.37562800
20616,54673,-36.90356750,-131.68274200
20617,90880,-9.22968900,-125.23306600
20618,19414,59.22759300,-8.49702100
20619,68015,76.50810450,-138.54435700
20620,87367,-69.33752600,-88.96344400
20621,84836,11.40293850,-177.55377900
20622,94798,61.93541300,149.91652000
20623,92034,9.18637000,-121.14113800
20624,64909,-9.93819150,-20.52090500
20625,75722,-36.77414750,136.55088200
20626,2713,-22.50772800,-156.93980300
20627,76492,61.93916600,-130.73753100
20628,42321,-21.35725050,-61.23455000
20629,21601,-29.53377550,-136.13418400
20630,91908,-42.31962150,116.63135900
20631,61564,-22.26989200,-34.52164100
20632,64122,-65.01352050,33.24777000
20633,56786,-84.67454300,18.01285200
20634,17778,-81.77265650,6.77369100
20635,68951,-66.62685400,89.65172800
20636,29579,61.70308100,79.54623700
20637,94060,-13.97896800,73.29864400
20638,51052,0.52212700,84.32657400
20639,39960,74.81427050,-106.26097900
20640,97742,80.28666650,-168.69053100
20641,66099,-76.18523100,-60.70417800
20642,34111,-24.75303050,-70.81953300
20643,25077,74.04782350,-103.48852200
20644,26031,73.44511300,-98.39286800
20645,73610,47.10494800,-22.95312700
20646,55279,14.83662750,-97.03130000
20647,33168,57.43273450,-179.12666600
20648,2213,-44.65931150,-104.60942100
20649,4064,84.20023300,-121.50451100
20650,68702,-46.48297250,131.14850600
20651,95161,16.19581250,44.88899600
20652,23502,-2.71437400,-93.28443100
20653,38044,-6.70918550,79.60065600
20654,19638,23.30719700,-156.24347000
20655,98858,75.08962150,-111.40361000
20656,75718,82.00131850,-38.92313200
20657,87881,-11.65235300,61.72879100
20658,78843,-66.69137600,-91.06191700
20659,86425,61.24116600,-174.37412400
20660,97100,44.19298450,9.06942200
20661,28903,29.70055050,-115.69196400
20662,55247,-14.27871200,56.11966500
20663,85932,33.86156950,-38.54085700
20664,73911,8.76385150,2.98984900
20665,61415,61.63087500,87.75121600
20666,76495,-9.57866450,-95.01631700
20667,58043,24.10471200,80.55345900
20668,53578,67.42558950,105.59351000
20669,22378,-5.01874700,-29.23800800
20670,64956,-18.13856050,3.73952700
20671,88019,37.00736350,113.06863600
20672,14103,-64.81969700,-68.42208800
20673,6005,88.34073650,175.13668100
20674,61955,-47.32277350,-96.88365900
20675,68360,-15.03832050,-107.83588200
20676,47793,-48.95636950,122.33585400
20677,50835,1.18143650,-158.12624900
20678,12581,3.26028300,-36.57254800
20679,35909,75.81321700,-150.11741300
20680,24112,81.24085050,172.72639200
20681,43058,-89.69439150,-156.37020400
20682,40809,76.60761500,-59.67788700
20683,56126,-75.10741650,129.53794500
20684,41079,28.58088450,-75.84129900
20685,98025,-2.25892350,-60.24932300
20686,93058,76.08387500,-72.82128100
20687,8814,27.45302800,-115.49387500
20688,48976,-7.03223550,-41.72210200
20689,86648,-79.44687450,73.69787400
20690,28665,54.70860700,169.56241500
20691,72310,4.07211950,-102.12703400
20692,59080,-69.24415200,74.30046100
20693,17348,-45.32661500,-132.17317200
20694,58912,-61.19439250,-8.73356800
20695,3184,67.60591950,28.56530000
20696,66518,-66.05057900,123.86940800
20697,63432,43.76676100,-37.76178000
20698,53800,-66.64616750,-57.90074100
20699,68443,-79.88308950,50.19016900
20700,15149,1.21521100,-158.92353200
20701,46124,-35.74376300,-25.23440400
20702,77659,-56.07539900,-141.14826100
20703,15680,72.08121550,77.02750400
20704,63271,3.66932000,47.74759500
20705,8009,-19.23246900,-19.59905400
20706,25886,38.59316600,-127.79970400
20707,72557,25.99214650,138.39345800
20708,50977,30.70010750,88.19295600
20709,84188,-28.36965050,150.80590400
20710,92619,-19.44618450,5.68115600
20711,47188,-32.05908950,36.58630100
20712,66321,27.24843800,82.14392300
20713,33469,22.83721600,-13.80583100
20714,62981,-10.14469750,-121.83039800
20715,45185,-12.42839450,-76.83299000
20716,4260,-50.45465800,42.57858500
20717,62167,-65.20457200,85.95683000
20718,70948,-20.98363350,-139.16538700
20719,90436,-8.86399550,-179.40574800
20720,83998,87.51478850,-113.69132200
20721,22880,-59.10408800,-73.87815100
20722,26429,88.57891300,24.35426200
20723,15167,-9.60313100,12.65390700
20724,15804,-21.20686000,-99.07800200
20725,20006,37.05288900,112.95024800
20726,82504,23.75182650,-173.44521600
20727,63574,62.75483950,-58.82084600
20728,13898,38.85441750,90.37551700
20729,33617,23.78418050,160.69731000
20730,9534,-0.67202350,-138.60654000
20731,42453,10.64163200,96.24595400
20732,55358,-86.00662900,-115.72536100
20733,68697,46.68106250,-115.37309600
20734,73046,-24.42196800,-140.75143000
20735,43467,48.98322150,125.67298900
20736,17540,86.72280850,-29.98385000
20737,48637,35.89627200,-88.12912400
20738,89124,-69.83404700,118.88692200
20739,20872,-81.04231050,-170.58861900
20740,16890,50.40098250,50.16103000
20741,65732,-88.92391100,120.70427500
20742,39110,-15.41013450,97.59113800
20743,73652,-65.42982350,25.92058200
20744,25047,-52.45543850,-173.78519500
20745,41580,3.08507950,63.32600900
20746,3790,10.99686700,49.94146700
20747,26673,79.37257150,-100.09123400
20748,34012,32.73583200,13.38137300
20749,37084,63.32471700,126.17998300
20750,83835,-45.91573200,0.15246200
20751,49755,76.57221700,36.56916000
20752,76246,-42.25092000,-27.40764700
20753,47926,24.08292600,125.99564300
20754,89165,-27.97821250,-37.63706400
20755,70578,-2.20515550,98.12316300
20756,56066,-27.95589350,-45.58745100
20757,81561,-39.98820600,113.52756700
20758,37071,58.59964700,-170.85624700
20759,87520,47.84587500,-122.88204700
20760,74917,21.46055050,-94.32659200
20761,20192,78.64093900,93.86075400
20762,18391,32.98185100,81.66646200
20763,77694,52.02570500,-42.64130900
20764,16613,-88.19961250,-16.25690100
20765,65980,-66.75951750,111.87942700
20766,8003,46.56950150,156.56937400
20767,16620,-41.94206600,-72.22778900
20768,50171,-20.33894200,-10.97023800
20769,22234,-14.09842300,-114.84362800
20770,88797,6.30873950,-131.99319500
20771,62258,-47.66546600,52.53767900
20772,61103,-59.40002500,8.74062200
20773,99535,-39.59795000,-18.64618700
20774,20185,89.77353300,34.60408200
20775,88347,47.68616700,131.88196800
20776,31065,-34.60189750,43.95712900
20777,4441,75.93464950,-62.57732300
20778,91809,48.03408400,7.50146200
20779,36285,11.72392600,-158.34295700
20780,2633,81.88353950,167.83724800
20781,91750,-26.18549000,53.29474500
20782,22214,-3.78833500,-103.22480500
20783,5450,47.83737600,95.66183700
20784,96218,-74.24858250,-169.78141000
20785,94550,-72.03072600,-7.25899800
20786,61984,-74.76866950,17.95210000
20787,48384,-58.05545200,100.77726200
20788,92429,-35.10357200,-42.80414900
20789,55927,-83.23484700,97.42185200
20790,1198,-8.40612250,23.73564100
20791,76416,89.72073850,-119.23979000
20792,8360,66.96151350,-138.80197000
20793,55719,87.02450300,-81.10142000
20794,56632,78.80300900,-35.82235400
20795,88889,-76.31770250,-101.72612100
20796,18783,-10.30002200,-65.21103300
20797,29370,7.94883550,84.15270800
20798,66365,58.18508450,-160.36422700
20799,37095,-54.47168950,134.71698000
20800,45875,6.94253250,-75.76986100
20801,70639,-22.07195650,102.59320900
20802,31645,42.37499900,-96.90347300
20803,64759,-45.90638550,-170.78230100
20804,71170,3.17300650,-109.61422200
20805,45254,58.41561700,152.21170300
20806,27076,-32.87701900,-94.60894200
20807,40471,-70.62031050,150.32440200
20808,87335,62.64415500,-94.11337100
20809,88971,40.21660200,-142.03952900
20810,62436,48.83968950,-63.68229400
20811,81657,-16.12947600,19.03297700
20812,93717,80.95548150,69.57534900
20813,98354,-59.48580850,23.21397300
20814,87095,-53.30853550,133.61841700
20815,81968,-1.24532850,-145.36996700
20816,28595,-15.82183250,21.71559900
20817,56656,58.33764750,-48.78948800
20818,66998,-87.74313600,-74.87154700
20819,47778,45.16198850,147.16761900
20820,55503,85.30362400,58.04333400
20821,773,9.82743850,-80.63216800
20822,74773,-54.39851250,-6.00682700
20823,74239,52.31782300,-18.59261100
20824,73269,-28.08187100,92.13614400
20825,99633,38.39207950,-178.61261100
20826,86854,44.91582050,-22.51648200
20827,67712,-38.33057950,27.14798400
20828,4598,-50.84295900,166.63301800
20829,76624,-18.83808050,95.37543500
20830,52154,23.29637000,-131.06441300
20831,45718,-59.22623150,174.83503100
20832,33557,83.38450900,-73.18736700
20833,14307,-39.70197350,103.79553300
20834,38218,84.33078350,-76.81230700
20835,39099,63.23410600,73.12362700
20836,95805,38.88662300,35.34451200
20837,96997,-56.42217800,-50.42009100
20838,35815,2.92862050,-43.87837100
20839,20134,23.38245000,-102.46437400
20840,1636,-70.18225700,-2.15276100
20841,41949,-53.93188450,115.69615500
20842,94861,6.25230800,119.51578200
20843,1113,13.14196900,-150.20006300
20844,72172,-21.25256200,95.77392700
20845,79405,23.28458250,166.58213000
20846,20312,15.96810250,139.54232300
20847,10994,51.87774300,108.47626400
20848,99006,-62.36210100,-20.43249500
20849,13784,-24.78274400,-59.96248700
20850,57213,-75.45244300,54.85342600
20851,3267,75.88054500,-83.29374100
20852,35973,-29.88707050,126.63856800
20853,24333,19.15076500,-147.39124100
20854,27574,-53.28112850,74.16856900
20855,15790,-79.52526950,166.11103500
20856,67981,-67.93466400,-135.92681400
20857,61469,12.95689850,-73.88175800
20858,74380,89.15464050,116.49256600
20859,59378,-41.15406050,117.16947200
20860,44667,52.37406900,-158.76809900
20861,83389,16.96343000,101.67744500
20862,42186,56.79821700,42.63908100
20863,93768,-44.46758950,-22.03142500
20864,94426,85.63485900,76.42396300
20865,8184,0.54083700,128.87192200
20866,60506,85.24292750,116.94751800
20867,48567,29.70741400,-174.01190700
20868,20701,44.97325400,-98.96435400
20869,97795,48.23141250,-104.13616400
20870,8343,-37.71751550,-90.20291400
20871,58258,-79.55500100,-133.38043900
20872,71862,66.89719800,-28.83699600
20873,25523,40.63684500,8.44553000
20874,64851,12.78458850,-59.84965600
20875,98962,66.44495050,123.37144100
20876,1445,-60.80959500,-24.29958400
20877,93353,-34.83126600,29.42750000
20878,23230,25.35358250,-164.16876000
20879,95763,-71.22075950,168.90593900
20880,22825,-35.47183050,-137.58145200
20881,53345,-25.54847250,-137.75481400
20882,33491,61.09610000,76.30160300
20883,81885,52.52167400,-131.63730100
20884,40304,-81.01870800,-17.23586800
20885,41077,15.78743850,65.32555300
20886,88949,65.59665100,146.75625600
20887,72583,-65.14112800,20.83470000
20888,71916,45.80355150,-89.89781100
20889,1849,-54.04359250,-68.40434600
20890,81645,12.75812150,-70.10938200
20891,1354,74.60312850,-87.76697100
20892,99131,-77.92578900,-44.09094900
20893,34320,-84.18937850,-111.11104600
20894,24618,32.37485300,-150.41583900
20895,95898,-50.86998700,134.39971100
20896,43486,-28.31425750,-150.79183900
20897,48500,75.46116650,-132.85123900
20898,90613,0.05464050,-21.08795800
20899,6403,-40.84696250,-124.78509500
20900,66716,-29.40465950,-11.84451400
20901,15072,-17.29879050,-28.52511600
20902,42087,-60.37695900,-85.21301200
20903,25130,6.52869450,102.23800800
20904,72170,-10.31026500,136.68947400
20905,56044,-47.44290300,-96.64733600
20906,47613,-30.96897400,152.08164800
20907,55638,-65.28199250,114.63589700
20908,41881,27.18601050,129.09809100
20909,64686,-57.54797150,-117.57735600
20910,71480,-59.28777950,-56.27613400
20911,54309,35.76235900,-178.33887100
20912,37697,14.81238500,0.65305700
20913,73696,-59.32636400,117.45235200
20914,80906,6.74439950,-143.92732600
20915,55887,-56.82513700,-75.23728400
20916,35856,55.65288650,-46.41068900
20917,31525,-20.07261200,124.41727900
20918,51279,-88.78767400,60.01737700
20919,5294,-41.32497550,-51.19563400
20920,21332,-75.16967950,-85.31642900
20921,10698,-88.25875850,-140.70852900
20922,94001,-79.20941050,-124.27701500
20923,47497,-22.40719950,-118.97217300
20924,85169,47.55712850,129.69776200
20925,31973,-50.37932400,118.35180200
20926,79035,17.42492400,-113.49676100
20927,91834,-64.79471750,110.33436000
20928,20515,45.03132850,-6.65206600
20929,21843,-2.16552600,-104.81942300
20930,58677,27.93962250,-10.88270400
20931,8476,-34.01769950,108.61161600
20932,1,-8.21768600,101.68985600
20933,50844,-67.00261450,107.77292000
20934,42145,27.57120450,33.80574700
20935,43131,-46.21585450,-84.39987200
20936,8911,-16.86123250,-11.14871000
20937,27363,8.94106500,73.36399400
20938,61705,32.70320100,-169.43036900
20939,65187,54.59757050,114.04847600
20940,77964,-8.01273950,85.37355900
20941,5816,-39.84358950,-19.65374800
20942,9613,41.69718950,-164.48044400
20943,78441,-53.18121250,-72.46426800
20944,97145,-29.87316400,155.86335700
20945,14850,48.24357300,-148.23073400
20946,28545,28.97266250,-13.63229600
20947,93061,-51.27363200,-67.73886000
20948,8631,-68.29704150,-13.10189000
20949,37356,20.55057800,66.41777600
20950,97591,-72.09682550,26.72125700
20951,65687,-13.51572700,169.41588300
20952,22029,26.24693900,-82.64657600
20953,472,-69.62528750,66.96421000
20954,90454,-72.95687050,112.76234600
20955,84783,-68.77787100,127.39467300
20956,85963,37.42025100,115.63941900
20957,3459,38.91307450,-131.49609800
20958,83054,-15.24579700,-72.55452300
20959,36272,64.10414450,162.45589300
20960,39265,68.71388800,57.91929800
20961,78542,26.98879700,55.64452100
20962,22413,34.65729100,-12.85772500
20963,53464,-47.10439700,-40.99781600
20964,30093,32.14761250,-47.71220400
20965,60089,39.75855850,-123.34087400
20966,19749,11.35686400,-88.13371400
20967,92259,6.80969300,-93.89655700
20968,98995,68.59018850,-96.55059700
20969,49041,42.68815550,-15.73315200
20970,82799,-76.08089850,-133.77809900
20971,22298,-33.16421750,26.14535400
20972,85944,31.57352800,-113.77295100
20973,61958,18.63527650,-9.00199500
20974,22128,0.54201750,49.61644800
20975,5569,34.91612600,120.29726700
20976,48270,10.49384400,-143.37634300
20977,35659,46.35395200,-5.47870300
20978,78813,-53.56700250,-177.46894500
20979,25490,79.48816500,79.33758600
20980,65339,73.45061700,-118.91772900
20981,60740,-85.73160200,-73.77649600
20982,3477,85.40868400,132.93679200
20983,85899,31.05371750,-91.79589800
20984,2117,-31.98471600,18.02695400
20985,50911,52.72892250,73.34794600
20986,93975,12.01503500,-40.45379600
20987,7724,-28.55383250,-120.84110700
20988,63918,-75.38056750,-178.30279900
20989,84553,88.47375500,155.36890600
20990,89889,69.60113650,-176.60921200
20991,50534,41.11426600,154.09866500
20992,44789,-57.56036350,10.21239200
20993,24580,-45.94429750,-47.62731300
20994,40030,88.00392050,175.99452200
20995,14519,-42.26266000,-174.25620700
20996,26879,-13.98249800,0.66914900
20997,98437,-84.51209900,-174.78661800
20998,3776,46.95201450,-65.25200900
20999,23926,-86.77372650,14.06522600
21000,13296,-30.05682750,-67.08351400
21001,73952,-33.52909250,91.36592600
21002,67059,-41.66205600,59.71183700
21003,52428,41.80275000,164.39811000
21004,29904,20.22525400,154.35301900
21005,17848,-1.29337950,26.18017800
21006,98600,59.18075850,-38.41290200
21007,93541,41.74210950,-77.37149400
21008,80561,42.96611800,-82.65633500
21009,74054,88.99003200,-51.20756600
21010,26892,-1.14611050,157.99651500
21011,1004,48.06656750,17.21167700
21012,70915,-29.71926600,-114.74079900
21013,31947,-54.68352450,52.32121300
21014,54084,14.96860250,71.54044900
21015,32805,-31.18180400,62.71304900
21016,55420,-79.28441900,41.93684500
21017,17076,26.49119650,20.88021000
21018,66996,-19.87977250,128.12597900
21019,6471,76.19498500,148.87933100
21020,31415,-2.82601650,-88.02887000
21021,14889,25.02672000,85.84905100
21022,59448,-72.78533100,135.12367900
21023,43065,-13.07358350,115.45814700
21024,23821,-4.55047750,15.17742600
21025,70474,-0.76730100,-154.49193700
21026,19548,86.12751900,-6.99891800
21027,79482,54.35196450,-109.24585100
21028,52079,12.52478850,-69.46133400
21029,34224,-55.80368950,-78.67123100
21030,96944,-86.99540100,68.45481200
21031,63905,-20.42675050,-68.57211900
21032,65474,-42.00248250,-136.78779500
21033,14261,-28.35461850,-34.29578500
21034,75953,-69.75333750,-130.10402800
21035,64817,13.84346700,36.59938400
21036,71625,42.57615450,170.34207300
21037,18943,21.29917000,-95.16364300
21038,71385,-9.87299000,-89.86031200
21039,14705,-26.12222850,-92.98715800
21040,73784,-34.22473000,-65.20020600
21041,9868,-14.39979650,-89.72730300
21042,77693,52.28293500,-54.69660900
21043,98946,-75.08266700,-98.36652600
21044,67897,-0.12409550,-126.96790700
21045,6726,-46.70944100,141.41180400
21046,65817,70.04925900,68.41284800
21047,641,-33.08054600,-110.65478800
21048,89036,-17.07143650,-90.48800400
21049,22497,73.35767850,-178.73258000
21050,57426,-31.97527450,57.26961400
21051,60228,58.38451400,-27.79293600
21052,57431,86.53168000,163.09240200
21053,76335,73.64340650,12.37321600
21054,26080,64.21737900,57.30924200
21055,67757,-74.24130050,20.81423400
21056,28676,11.28814350,132.23296000
21057,14148,6.64456200,-128.41770800
21058,14130,-13.13113300,134.03015000
21059,5466,4.01371200,-90.04495100
21060,13388,-21.85691700,-107.40916400
21061,25121,65.10558150,-124.23537500
21062,63409,-42.88562550,151.31812900
21063,87678,1.14758900,125.71206400
21064,32036,-13.79806600,4.92915100
21065,72165,-53.16510400,-160.44577500
21066,32249,-49.76382650,51.50872200
21067,72016,-42.04641100,-28.65323300
21068,53212,-23.68173900,140.01520000
21069,26660,34.14099350,-148.39550100
21070,5792,-38.55675300,15.65108000
21071,71876,22.05809550,-67.99235700
21072,25710,-26.87029650,93.95416200
21073,83770,-6.44939550,57.77319700
21074,22793,-10.77461800,-47.31943300
21075,22784,24.60808950,-26.87692000
21076,77061,-4.47764900,-15.23691100
21077,3920,-8.47455000,21.32871000
21078,67732,71.59430350,144.37837700
21079,77066,35.96473100,165.35261100
21080,15009,-67.06246300,160.24544700
21081,85369,-78.91909350,83.02466500
21082,20704,-81.27630000,154.94144900
21083,18414,69.41572400,16.41642700
21084,12465,-40.81359050,-107.25398400
21085,28866,-75.29668200,-40.00694500
21086,25404,3.46708700,-96.17360500
21087,63644,67.54292950,61.15151800
21088,10406,-36.77384400,51.39163100
21089,7435,-83.37503850,-26.86565400
21090,99490,31.09107800,76.10937100
21091,95029,11.01138900,-9.23706800
21092,54956,13.47496250,176.33973500
21093,17558,49.87224850,72.63198100
21094,15182,-88.30901300,-178.19126000
21095,5930,-62.02145800,5.39265200
21096,50547,11.18730350,-177.30879500
21097,38584,-61.54156750,77.32035900
21098,76593,-13.68067100,43.85671300
21099,300,-3.54031550,135.60548900
21100,57821,-12.26177850,-35.54835100
21101,25265,27.64019750,-157.68967100
21102,12560,25.87375600,19.20390500
21103,77034,-57.37005300,-122.20142300
21104,48661,-68.17208050,53.05425200
21105,87158,85.73222000,52.42438600
21106,75888,-33.47339850,-27.71806200
21107,10149,-83.30820700,-28.82704700
21108,41529,-51.98619100,93.30823600
21109,8056,-8.06267900,-153.82914000
21110,47419,-50.46114750,147.02958600
21111,66284,-39.36329100,174.06740900
21112,90495,-1.02053200,129.55781800
21113,92425,-31.24595500,-84.15685100
21114,59113,10.79910700,67.02109600
21115,33213,15.62325800,15.11609800
21116,90671,54.51214700,-44.91852100
21117,95183,87.31257700,-99.38167300
21118,50583,-3.52720150,-84.61453800
21119,58588,-81.89448200,93.19538200
21120,84017,59.12673050,-44.20699200
21121,34712,-47.27151500,-99.09264200
21122,58970,-81.09026000,50.52567400
21123,17170,84.05211550,29.84312000
21124,14362,-52.68347550,-171.47611000
21125,17648,-23.14842450,94.13971900
21126,29398,-24.40384500,5.57642300
21127,61838,-6.07796700,153.53424100
21128,27999,44.79086050,22.29239700
21129,51884,-27.80184500,-30.15916700
21130,76986,81.01244850,-41.08849500
21131,32681,51.20244700,-92.30139500
21132,57894,-6.82640900,-137.98958900
21133,98858,47.31514700,62.40944600
21134,92645,15.67315500,-158.99269000
21135,81239,-5.93099550,165.05031600
21136,90331,-58.33230450,-111.90487300
21137,82413,49.05527350,-93.00681600
21138,95742,-62.94699750,32.07588800
21139,16841,-43.51183300,100.61099800
21140,5888,57.65451100,-51.18373700
21141,17807,40.74057750,173.35363900
21142,22038,87.29045900,84.84962400
21143,81126,-62.92838600,-117.33026700
21144,95264,-51.13291950,-7.63129100
21145,38454,45.18003650,74.69235200
21146,71945,-51.19518650,136.90037100
21147,56961,70.38454250,-101.32002800
21148,4247,-67.00880800,36.22227800
21149,56,6.94128450,147.01156800
21150,56988,-58.49899450,148.76992000
21151,58906,64.12604550,136.70837800
21152,31848,70.99007200,94.91095600
21153,15437,77.36511450,-23.27009300
21154,80293,-58.54615500,107.04757900
21155,12962,-22.13267150,-51.31372800
21156,25448,18.50779100,-6.53564900
21157,67193,-18.53776800,-160.30120400
21158,55114,85.91654300,160.30522200
21159,3487,-55.62965300,-32.98307600
21160,23275,-57.89871300,-157.51460400
21161,47047,41.35048250,-148.79253000
21162,67843,-27.39197300,176.93567100
21163,93218,31.64752400,-101.64131900
21164,69262,76.64103500,54.24374200
21165,96810,-80.76460750,-135.74237000
21166,14985,-75.27277500,-16.52457600
21167,31312,-43.32375550,55.31242000
21168,37162,82.22547150,92.93562800
21169,33104,3.95626800,40.45606300
21170,47308,-23.20231550,18.22817600
21171,56142,31.16553250,7.55698200
21172,4973,-69.46876250,-14.47984600
21173,80779,30.79160400,73.62414000
21174,61432,79.25764250,161.22524600
21175,25901,-29.89324800,62.91217900
21176,85250,34.83867500,23.34085900
21177,15490,62.87275050,-150.10663900
21178,65509,-84.64875650,110.36048300
21179,32168,63.10346700,103.91773400
21180,96541,27.31468050,61.64846400
21181,61401,-33.24217950,145.29229100
21182,99689,-86.05686850,-105.68123100
21183,26175,27.84409400,-54.77462700
21184,38506,-20.47967700,52.26397800
21185,93148,-13.28981950,-94.42972400
21186,99098,23.30305000,0.91540700
21187,44278,41.48962900,56.92189100
21188,49595,-79.74233150,-59.10630700
21189,41305,19.24325900,116.34639700
21190,13992,18.14224250,-77.02846800
21191,42420,-17.07823700,-106.83990000
21192,67103,-16.49547100,-119.22558900
21193,74832,-0.54653600,139.20301500
21194,96920,38.88421150,-171.35514000
21195,59327,-83.51484600,12.35778200
21196,17762,-3.26621800,156.46727500
21197,43078,-78.52890600,28.59866300
21198,91042,74.24521350,5.23958800
21199,86766,42.55103350,-59.83493700
21200,95559,-23.91836150,145.04747900
21201,53681,-9.71296500,-93.52229000
21202,65598,-69.63095550,176.30840100
21203,55193,75.40469250,-72.76964900
21204,19192,-65.00582650,43.73794400
21205,87306,-32.71066800,64.92647600
21206,82894,-12.39408650,61.85296500
21207,62893,48.48546600,-65.37323900
21208,89243,64.37828400,-75.53469300
21209,12100,-67.88318300,-65.06641500
21210,78304,80.91517550,58.08727300
21211,21820,45.97668800,-78.95832600
21212,74986,-27.68857450,-114.42142100
21213,20239,69.33582400,-16.26423100
21214,54500,5.42487200,-61.89358000
21215,49974,59.74108450,-149.92627700
21216,1636,81.20429900,-18.85850700
21217,88073,-80.62366300,112.91435400
21218,81752,-21.32010650,82.10272500
21219,17220,-55.97089000,47.68404900
21220,14608,-0.93266300,170.22277500
21221,91442,-65.72025500,38.85423600
21222,37154,29.60154450,-78.10280700
21223,86234,-27.51509550,21.05111200
21224,92566,87.93461550,-112.38457300
21225,53019,-21.49685600,-41.28365800
21226,28464,-18.83349200,-5.71433700
21227,54611,-13.91333850,66.78414100
21228,21421,-82.57413000,-106.81009700
21229,48153,17.36448900,65.51010000
21230,88842,-57.75177700,-134.41436500
