type_id,type_name
21145,Deposit
21146,Deposit
21147,Withdrawal
21148,Transfer
21149,Transfer
21150,Purchase
21151,Payment
21152,Withdrawal
21153,Payment
21154,Deposit
21155,Deposit
21156,Withdrawal
21157,Purchase
21158,Purchase
21159,Withdrawal
21160,Deposit
21161,Payment
21162,Deposit
21163,Deposit
21164,Deposit
21165,Payment
21166,Deposit
21167,Transfer
21168,Purchase
21169,Deposit
21170,Withdrawal
21171,Transfer
21172,Deposit
21173,Deposit
21174,Deposit
21175,Transfer
21176,Transfer
21177,Purchase
21178,Purchase
21179,Transfer
21180,Purchase
21181,Transfer
21182,Transfer
21183,Transfer
21184,Withdrawal
21185,Deposit
21186,Transfer
21187,Transfer
21188,Payment
21189,Payment
21190,Transfer
21191,Withdrawal
21192,Payment
21193,Transfer
21194,Deposit
21195,Withdrawal
21196,Withdrawal
21197,Purchase
21198,Deposit
21199,Withdrawal
21200,Deposit
21201,Purchase
21202,Payment
21203,Purchase
21204,Payment
21205,Purchase
21206,Transfer
21207,Deposit
21208,Transfer
21209,Payment
21210,Withdrawal
21211,Deposit
21212,Withdrawal
21213,Purchase
21214,Payment
21215,Withdrawal
21216,Withdrawal
21217,Payment
21218,Withdrawal
21219,Transfer
21220,Purchase
21221,Transfer
21222,Transfer
21223,Withdrawal
21224,Transfer
21225,Payment
21226,Deposit
21227,Deposit
21228,Purchase
21229,Transfer
21230,Deposit
21231,Purchase
21232,Deposit
21233,Deposit
21234,Purchase
21235,Payment
21236,Deposit
21237,Payment
21238,Payment
21239,Transfer
21240,Transfer
21241,Purchase
21242,Payment
21243,Transfer
21244,Withdrawal
21245,Purchase
21246,Payment
21247,Deposit
21248,Payment
21249,Purchase
21250,Purchase
21251,Purchase
21252,Deposit
21253,Transfer
21254,Deposit
21255,Transfer
21256,Deposit
21257,Purchase
21258,Transfer
21259,Transfer
21260,Purchase
21261,Payment
21262,Withdrawal
21263,Purchase
21264,Withdrawal
21265,Transfer
21266,Withdrawal
21267,Withdrawal
21268,Purchase
21269,Transfer
21270,Withdrawal
21271,Payment
21272,Payment
21273,Purchase
21274,Purchase
21275,Withdrawal
21276,Deposit
21277,Payment
21278,Deposit
21279,Purchase
21280,Deposit
21281,Deposit
21282,Purchase
21283,Deposit
21284,Deposit
21285,Transfer
21286,Transfer
21287,Deposit
21288,Deposit
21289,Purchase
21290,Payment
21291,Purchase
21292,Withdrawal
21293,Transfer
21294,Purchase
21295,Payment
21296,Purchase
21297,Deposit
21298,Withdrawal
21299,Purchase
21300,Purchase
21301,Deposit
21302,Purchase
21303,Withdrawal
21304,Payment
21305,Deposit
21306,Payment
21307,Payment
21308,Payment
21309,Purchase
21310,Withdrawal
21311,Purchase
21312,Deposit
21313,Purchase
21314,Transfer
21315,Deposit
21316,Transfer
21317,Transfer
21318,Withdrawal
21319,Withdrawal
21320,Withdrawal
21321,Deposit
21322,Deposit
21323,Withdrawal
21324,Deposit
21325,Purchase
21326,Withdrawal
21327,Purchase
21328,Deposit
21329,Deposit
21330,Transfer
21331,Transfer
21332,Purchase
21333,Withdrawal
21334,Transfer
21335,Payment
21336,Deposit
21337,Transfer
21338,Purchase
21339,Purchase
21340,Purchase
21341,Withdrawal
21342,Deposit
21343,Transfer
21344,Payment
21345,Deposit
21346,Transfer
21347,Withdrawal
21348,Deposit
21349,Withdrawal
21350,Purchase
21351,Payment
21352,Withdrawal
21353,Payment
21354,Payment
21355,Deposit
21356,Transfer
21357,Deposit
21358,Deposit
21359,Deposit
21360,Purchase
21361,Deposit
21362,Purchase
21363,Payment
21364,Deposit
21365,Transfer
21366,Withdrawal
21367,Payment
21368,Deposit
21369,Deposit
21370,Payment
21371,Payment
21372,Transfer
21373,Payment
21374,Withdrawal
21375,Payment
21376,Purchase
21377,Purchase
21378,Deposit
21379,Payment
21380,Withdrawal
21381,Withdrawal
21382,Payment
21383,Purchase
21384,Purchase
21385,Deposit
21386,Deposit
21387,Withdrawal
21388,Deposit
21389,Deposit
21390,Withdrawal
21391,Deposit
21392,Transfer
21393,Transfer
21394,Payment
21395,Transfer
21396,Withdrawal
21397,Payment
21398,Purchase
21399,Purchase
21400,Transfer
21401,Deposit
21402,Deposit
21403,Transfer
21404,Transfer
21405,Withdrawal
21406,Deposit
21407,Purchase
21408,Withdrawal
21409,Withdrawal
21410,Payment
21411,Withdrawal
21412,Payment
21413,Deposit
21414,Transfer
21415,Withdrawal
21416,Transfer
21417,Payment
21418,Transfer
21419,Payment
21420,Deposit
21421,Withdrawal
21422,Deposit
21423,Transfer
21424,Withdrawal
21425,Deposit
21426,Withdrawal
21427,Withdrawal
21428,Deposit
21429,Deposit
21430,Withdrawal
21431,Payment
21432,Payment
21433,Deposit
21434,Deposit
21435,Deposit
21436,Transfer
21437,Transfer
21438,Payment
21439,Transfer
21440,Purchase
21441,Payment
21442,Payment
21443,Transfer
21444,Purchase
21445,Withdrawal
21446,Payment
21447,Payment
21448,Purchase
21449,Deposit
21450,Transfer
21451,Payment
21452,Withdrawal
21453,Purchase
21454,Withdrawal
21455,Purchase
21456,Deposit
21457,Transfer
21458,Withdrawal
21459,Purchase
21460,Transfer
21461,Payment
21462,Payment
21463,Transfer
21464,Payment
21465,Deposit
21466,Withdrawal
21467,Withdrawal
21468,Deposit
21469,Withdrawal
21470,Transfer
21471,Deposit
21472,Withdrawal
21473,Deposit
21474,Transfer
21475,Deposit
21476,Transfer
21477,Deposit
21478,Transfer
21479,Withdrawal
21480,Deposit
21481,Payment
21482,Withdrawal
21483,Payment
21484,Transfer
21485,Purchase
21486,Payment
21487,Deposit
21488,Deposit
21489,Purchase
21490,Transfer
21491,Deposit
21492,Purchase
21493,Deposit
21494,Purchase
21495,Purchase
21496,Transfer
21497,Deposit
21498,Withdrawal
21499,Transfer
21500,Payment
21501,Withdrawal
21502,Payment
21503,Payment
21504,Withdrawal
21505,Withdrawal
21506,Deposit
21507,Purchase
21508,Purchase
21509,Deposit
21510,Payment
21511,Withdrawal
21512,Transfer
21513,Transfer
21514,Purchase
21515,Payment
21516,Purchase
21517,Purchase
21518,Withdrawal
21519,Withdrawal
21520,Deposit
21521,Payment
21522,Transfer
21523,Purchase
21524,Purchase
21525,Purchase
21526,Payment
21527,Withdrawal
21528,Purchase
21529,Withdrawal
21530,Deposit
21531,Deposit
21532,Payment
21533,Transfer
21534,Purchase
21535,Deposit
21536,Payment
21537,Purchase
21538,Deposit
21539,Purchase
21540,Transfer
21541,Payment
21542,Transfer
21543,Purchase
21544,Deposit
21545,Transfer
21546,Payment
21547,Transfer
21548,Transfer
21549,Purchase
21550,Transfer
21551,Deposit
21552,Payment
21553,Deposit
21554,Purchase
21555,Payment
21556,Deposit
21557,Purchase
21558,Deposit
21559,Withdrawal
21560,Purchase
21561,Payment
21562,Transfer
21563,Transfer
21564,Payment
21565,Withdrawal
21566,Transfer
21567,Payment
21568,Deposit
21569,Purchase
21570,Transfer
21571,Payment
21572,Transfer
21573,Withdrawal
21574,Withdrawal
21575,Payment
21576,Purchase
21577,Purchase
21578,Transfer
21579,Purchase
21580,Deposit
21581,Withdrawal
21582,Withdrawal
21583,Purchase
21584,Purchase
21585,Payment
21586,Deposit
21587,Purchase
21588,Purchase
21589,Purchase
21590,Transfer
21591,Withdrawal
21592,Deposit
21593,Purchase
21594,Transfer
21595,Withdrawal
21596,Purchase
21597,Deposit
21598,Withdrawal
21599,Withdrawal
21600,Payment
21601,Purchase
21602,Payment
21603,Payment
21604,Withdrawal
21605,Purchase
21606,Transfer
21607,Transfer
21608,Deposit
21609,Payment
21610,Transfer
21611,Transfer
21612,Withdrawal
21613,Transfer
21614,Deposit
21615,Purchase
21616,Payment
21617,Withdrawal
21618,Transfer
21619,Transfer
21620,Purchase
21621,Payment
21622,Transfer
21623,Payment
21624,Purchase
21625,Purchase
21626,Deposit
21627,Payment
21628,Deposit
21629,Deposit
21630,Deposit
21631,Deposit
21632,Withdrawal
21633,Purchase
21634,Transfer
21635,Payment
21636,Withdrawal
21637,Deposit
21638,Deposit
21639,Transfer
21640,Purchase
21641,Deposit
21642,Purchase
21643,Deposit
21644,Deposit
21645,Purchase
21646,Purchase
21647,Transfer
21648,Withdrawal
21649,Purchase
21650,Transfer
21651,Deposit
21652,Purchase
21653,Purchase
21654,Deposit
21655,Payment
21656,Payment
21657,Transfer
21658,Transfer
21659,Purchase
21660,Purchase
21661,Deposit
21662,Purchase
21663,Withdrawal
21664,Withdrawal
21665,Purchase
21666,Transfer
21667,Withdrawal
21668,Withdrawal
21669,Deposit
21670,Transfer
21671,Payment
21672,Purchase
21673,Deposit
21674,Purchase
21675,Payment
21676,Transfer
21677,Withdrawal
21678,Deposit
21679,Transfer
21680,Transfer
21681,Transfer
21682,Purchase
21683,Purchase
21684,Deposit
21685,Withdrawal
21686,Transfer
21687,Purchase
21688,Payment
21689,Withdrawal
21690,Purchase
21691,Purchase
21692,Transfer
21693,Purchase
21694,Transfer
21695,Payment
21696,Transfer
21697,Deposit
21698,Purchase
21699,Payment
21700,Withdrawal
21701,Transfer
21702,Payment
21703,Purchase
21704,Payment
21705,Purchase
21706,Transfer
21707,Deposit
21708,Transfer
21709,Payment
21710,Purchase
21711,Transfer
21712,Transfer
21713,Payment
21714,Deposit
21715,Withdrawal
21716,Payment
21717,Payment
21718,Payment
21719,Purchase
21720,Transfer
21721,Transfer
21722,Deposit
21723,Deposit
21724,Transfer
21725,Transfer
21726,Deposit
21727,Purchase
21728,Transfer
21729,Purchase
21730,Transfer
21731,Deposit
21732,Deposit
21733,Withdrawal
21734,Withdrawal
21735,Purchase
21736,Payment
21737,Transfer
21738,Deposit
21739,Purchase
21740,Transfer
21741,Purchase
21742,Purchase
21743,Deposit
21744,Transfer
21745,Withdrawal
21746,Deposit
21747,Withdrawal
21748,Deposit
21749,Payment
21750,Withdrawal
21751,Deposit
21752,Payment
21753,Transfer
21754,Deposit
21755,Purchase
21756,Purchase
21757,Payment
21758,Purchase
21759,Payment
21760,Withdrawal
21761,Deposit
21762,Purchase
21763,Purchase
21764,Purchase
21765,Transfer
21766,Withdrawal
21767,Deposit
21768,Transfer
21769,Deposit
21770,Payment
21771,Withdrawal
21772,Purchase
21773,Deposit
21774,Purchase
21775,Deposit
21776,Deposit
21777,Transfer
21778,Purchase
21779,Withdrawal
21780,Deposit
21781,Purchase
21782,Payment
21783,Payment
21784,Deposit
21785,Payment
21786,Transfer
21787,Withdrawal
21788,Payment
21789,Withdrawal
21790,Payment
21791,Withdrawal
21792,Withdrawal
21793,Transfer
21794,Transfer
21795,Purchase
21796,Purchase
21797,Transfer
21798,Withdrawal
21799,Deposit
21800,Transfer
21801,Withdrawal
21802,Withdrawal
21803,Purchase
21804,Purchase
21805,Payment
21806,Transfer
21807,Transfer
21808,Deposit
21809,Purchase
21810,Payment
21811,Purchase
21812,Transfer
21813,Purchase
21814,Deposit
21815,Deposit
21816,Withdrawal
21817,Withdrawal
21818,Deposit
21819,Purchase
21820,Payment
21821,Payment
21822,Withdrawal
21823,Withdrawal
21824,Withdrawal
21825,Transfer
21826,Transfer
21827,Purchase
21828,Transfer
21829,Payment
21830,Withdrawal
21831,Payment
21832,Deposit
21833,Deposit
21834,Transfer
21835,Deposit
21836,Withdrawal
21837,Payment
21838,Purchase
21839,Purchase
21840,Purchase
21841,Withdrawal
21842,Withdrawal
21843,Transfer
21844,Transfer
21845,Withdrawal
21846,Withdrawal
21847,Purchase
21848,Payment
21849,Payment
21850,Withdrawal
21851,Transfer
21852,Payment
21853,Withdrawal
21854,Payment
21855,Payment
21856,Deposit
21857,Withdrawal
21858,Deposit
21859,Transfer
21860,Payment
21861,Deposit
21862,Deposit
21863,Transfer
21864,Purchase
21865,Purchase
21866,Payment
21867,Payment
21868,Deposit
21869,Payment
21870,Deposit
21871,Purchase
21872,Purchase
21873,Payment
21874,Deposit
21875,Transfer
21876,Purchase
21877,Purchase
21878,Transfer
21879,Withdrawal
21880,Withdrawal
21881,Transfer
21882,Purchase
21883,Payment
21884,Transfer
21885,Purchase
21886,Deposit
21887,Purchase
21888,Payment
21889,Deposit
21890,Transfer
21891,Transfer
21892,Deposit
21893,Transfer
21894,Purchase
21895,Transfer
21896,Purchase
21897,Purchase
21898,Payment
21899,Deposit
21900,Withdrawal
21901,Transfer
21902,Withdrawal
21903,Withdrawal
21904,Transfer
21905,Withdrawal
21906,Deposit
21907,Payment
21908,Transfer
21909,Purchase
21910,Transfer
21911,Purchase
21912,Purchase
21913,Payment
21914,Deposit
21915,Withdrawal
21916,Withdrawal
21917,Transfer
21918,Deposit
21919,Withdrawal
21920,Withdrawal
21921,Transfer
21922,Withdrawal
21923,Purchase
21924,Withdrawal
21925,Payment
21926,Deposit
21927,Withdrawal
21928,Transfer
21929,Payment
21930,Deposit
21931,Withdrawal
21932,Withdrawal
21933,Deposit
21934,Deposit
21935,Transfer
21936,Deposit
21937,Transfer
21938,Transfer
21939,Purchase
21940,Withdrawal
21941,Purchase
21942,Deposit
21943,Payment
21944,Purchase
21945,Withdrawal
21946,Purchase
21947,Withdrawal
21948,Purchase
21949,Transfer
21950,Payment
21951,Payment
21952,Purchase
21953,Purchase
21954,Purchase
21955,Transfer
21956,Deposit
21957,Transfer
21958,Transfer
21959,Payment
21960,Withdrawal
21961,Withdrawal
21962,Payment
21963,Deposit
21964,Purchase
21965,Purchase
21966,Purchase
21967,Transfer
21968,Withdrawal
21969,Transfer
21970,Withdrawal
21971,Payment
21972,Payment
21973,Withdrawal
21974,Payment
21975,Transfer
21976,Deposit
21977,Withdrawal
21978,Purchase
21979,Withdrawal
21980,Withdrawal
21981,Withdrawal
21982,Deposit
21983,Deposit
21984,Payment
21985,Payment
21986,Withdrawal
21987,Transfer
21988,Payment
21989,Payment
21990,Transfer
21991,Purchase
21992,Deposit
21993,Transfer
21994,Withdrawal
21995,Transfer
21996,Deposit
21997,Purchase
21998,Withdrawal
21999,Payment
22000,Purchase
22001,Purchase
22002,Deposit
22003,Deposit
22004,Withdrawal
22005,Withdrawal
22006,Purchase
22007,Transfer
22008,Transfer
22009,Withdrawal
22010,Deposit
22011,Purchase
22012,Payment
22013,Payment
22014,Deposit
22015,Payment
22016,Payment
22017,Transfer
22018,Purchase
22019,Transfer
22020,Withdrawal
22021,Deposit
22022,Transfer
22023,Deposit
22024,Withdrawal
22025,Deposit
22026,Withdrawal
22027,Purchase
22028,Purchase
22029,Payment
22030,Withdrawal
22031,Purchase
22032,Withdrawal
22033,Purchase
22034,Purchase
22035,Deposit
22036,Withdrawal
22037,Purchase
22038,Payment
22039,Payment
22040,Purchase
22041,Purchase
22042,Purchase
22043,Deposit
22044,Payment
22045,Withdrawal
22046,Deposit
22047,Purchase
22048,Withdrawal
22049,Withdrawal
22050,Purchase
22051,Transfer
22052,Deposit
22053,Purchase
22054,Deposit
22055,Deposit
22056,Payment
22057,Purchase
22058,Withdrawal
22059,Deposit
22060,Withdrawal
22061,Payment
22062,Transfer
22063,Deposit
22064,Transfer
22065,Purchase
22066,Withdrawal
22067,Purchase
22068,Payment
22069,Payment
22070,Deposit
22071,Purchase
22072,Transfer
22073,Purchase
22074,Purchase
22075,Withdrawal
22076,Withdrawal
22077,Withdrawal
22078,Purchase
22079,Payment
22080,Transfer
22081,Purchase
22082,Payment
22083,Deposit
22084,Withdrawal
22085,Deposit
22086,Withdrawal
22087,Withdrawal
22088,Withdrawal
22089,Purchase
22090,Purchase
22091,Purchase
22092,Withdrawal
22093,Payment
22094,Purchase
22095,Deposit
22096,Transfer
22097,Deposit
22098,Transfer
22099,Transfer
22100,Purchase
22101,Deposit
22102,Purchase
22103,Deposit
22104,Payment
22105,Purchase
22106,Payment
22107,Deposit
22108,Payment
22109,Transfer
22110,Deposit
22111,Payment
22112,Payment
22113,Withdrawal
22114,Payment
22115,Transfer
22116,Deposit
22117,Withdrawal
22118,Payment
22119,Payment
22120,Withdrawal
22121,Payment
22122,Withdrawal
22123,Withdrawal
22124,Transfer
22125,Transfer
22126,Payment
22127,Purchase
22128,Transfer
22129,Purchase
22130,Deposit
22131,Purchase
22132,Transfer
22133,Purchase
22134,Deposit
22135,Withdrawal
22136,Transfer
22137,Purchase
22138,Payment
22139,Deposit
22140,Payment
22141,Payment
22142,Transfer
22143,Withdrawal
22144,Withdrawal
22145,Purchase
22146,Transfer
22147,Transfer
22148,Payment
22149,Transfer
22150,Deposit
22151,Transfer
22152,Purchase
22153,Purchase
22154,Transfer
22155,Deposit
22156,Transfer
22157,Transfer
22158,Transfer
22159,Transfer
22160,Deposit
22161,Payment
22162,Payment
22163,Transfer
22164,Deposit
22165,Payment
22166,Transfer
22167,Deposit
22168,Payment
22169,Transfer
22170,Withdrawal
22171,Purchase
22172,Payment
22173,Payment
22174,Withdrawal
22175,Payment
22176,Deposit
22177,Purchase
22178,Payment
22179,Purchase
22180,Deposit
22181,Purchase
22182,Payment
22183,Transfer
22184,Purchase
22185,Payment
22186,Withdrawal
22187,Purchase
22188,Withdrawal
22189,Purchase
22190,Purchase
22191,Withdrawal
22192,Purchase
22193,Payment
22194,Transfer
22195,Payment
22196,Purchase
22197,Withdrawal
22198,Withdrawal
22199,Deposit
22200,Purchase
22201,Withdrawal
22202,Payment
22203,Purchase
22204,Deposit
22205,Withdrawal
22206,Withdrawal
22207,Purchase
22208,Transfer
22209,Purchase
22210,Payment
22211,Purchase
22212,Purchase
22213,Payment
22214,Deposit
22215,Transfer
22216,Withdrawal
22217,Withdrawal
22218,Purchase
22219,Transfer
22220,Payment
22221,Purchase
22222,Withdrawal
22223,Deposit
22224,Payment
22225,Payment
22226,Purchase
22227,Transfer
22228,Deposit
22229,Deposit
22230,Purchase
22231,Purchase
22232,Deposit
22233,Payment
22234,Deposit
22235,Purchase
22236,Payment
22237,Transfer
22238,Transfer
22239,Payment
22240,Transfer
22241,Transfer
22242,Purchase
22243,Transfer
22244,Purchase
22245,Transfer
22246,Transfer
22247,Transfer
22248,Payment
22249,Purchase
22250,Purchase
22251,Transfer
22252,Deposit
22253,Withdrawal
22254,Withdrawal
22255,Transfer
22256,Payment
22257,Payment
22258,Withdrawal
22259,Deposit
22260,Transfer
22261,Purchase
22262,Payment
22263,Payment
22264,Purchase
22265,Purchase
22266,Deposit
22267,Withdrawal
22268,Payment
22269,Purchase
22270,Payment
22271,Purchase
22272,Deposit
22273,Withdrawal
22274,Deposit
22275,Transfer
22276,Deposit
22277,Payment
22278,Purchase
22279,Purchase
22280,Transfer
22281,Deposit
22282,Transfer
22283,Transfer
22284,Deposit
22285,Purchase
22286,Transfer
22287,Withdrawal
22288,Transfer
22289,Transfer
22290,Transfer
22291,Deposit
22292,Payment
22293,Withdrawal
22294,Deposit
22295,Deposit
22296,Withdrawal
22297,Deposit
22298,Withdrawal
22299,Purchase
22300,Payment
22301,Payment
22302,Deposit
22303,Payment
22304,Deposit
22305,Transfer
22306,Transfer
22307,Purchase
22308,Transfer
22309,Purchase
22310,Transfer
22311,Deposit
22312,Transfer
22313,Withdrawal
22314,Payment
22315,Transfer
22316,Withdrawal
22317,Withdrawal
22318,Transfer
22319,Deposit
22320,Purchase
22321,Withdrawal
22322,Deposit
22323,Deposit
22324,Deposit
22325,Transfer
22326,Transfer
22327,Deposit
22328,Transfer
22329,Withdrawal
22330,Payment
22331,Payment
22332,Purchase
22333,Purchase
22334,Payment
22335,Deposit
22336,Payment
22337,Payment
22338,Purchase
22339,Withdrawal
22340,Deposit
22341,Purchase
22342,Purchase
22343,Transfer
22344,Withdrawal
22345,Deposit
22346,Withdrawal
22347,Withdrawal
22348,Purchase
22349,Withdrawal
22350,Payment
22351,Deposit
22352,Transfer
22353,Withdrawal
22354,Withdrawal
22355,Deposit
22356,Transfer
22357,Withdrawal
22358,Withdrawal
22359,Deposit
22360,Withdrawal
22361,Withdrawal
22362,Deposit
22363,Transfer
22364,Withdrawal
22365,Purchase
22366,Purchase
22367,Payment
22368,Transfer
22369,Deposit
22370,Transfer
22371,Deposit
22372,Payment
22373,Deposit
22374,Purchase
22375,Transfer
22376,Deposit
22377,Deposit
22378,Withdrawal
22379,Deposit
22380,Purchase
22381,Payment
22382,Purchase
22383,Payment
22384,Withdrawal
22385,Payment
22386,Withdrawal
22387,Withdrawal
22388,Payment
22389,Transfer
22390,Purchase
22391,Payment
22392,Transfer
22393,Transfer
22394,Purchase
22395,Payment
22396,Payment
22397,Deposit
22398,Transfer
22399,Payment
22400,Withdrawal
22401,Deposit
22402,Deposit
22403,Purchase
22404,Deposit
22405,Payment
22406,Payment
22407,Transfer
22408,Deposit
22409,Withdrawal
22410,Withdrawal
22411,Purchase
22412,Payment
22413,Payment
22414,Transfer
22415,Purchase
22416,Deposit
22417,Deposit
22418,Withdrawal
22419,Deposit
22420,Withdrawal
22421,Payment
22422,Withdrawal
22423,Withdrawal
22424,Deposit
22425,Deposit
22426,Purchase
22427,Purchase
22428,Purchase
22429,Payment
22430,Transfer
22431,Withdrawal
22432,Withdrawal
22433,Deposit
22434,Payment
22435,Transfer
22436,Withdrawal
22437,Deposit
22438,Payment
22439,Transfer
22440,Payment
22441,Withdrawal
22442,Withdrawal
22443,Withdrawal
22444,Transfer
22445,Transfer
22446,Transfer
22447,Transfer
22448,Deposit
22449,Deposit
22450,Purchase
22451,Purchase
22452,Payment
22453,Payment
22454,Transfer
22455,Transfer
22456,Purchase
22457,Purchase
22458,Transfer
22459,Withdrawal
22460,Deposit
22461,Payment
22462,Withdrawal
22463,Deposit
22464,Purchase
22465,Deposit
22466,Deposit
22467,Payment
22468,Deposit
22469,Payment
22470,Deposit
22471,Payment
22472,Purchase
22473,Deposit
22474,Payment
22475,Transfer
22476,Deposit
22477,Purchase
22478,Withdrawal
22479,Transfer
22480,Deposit
22481,Withdrawal
22482,Transfer
22483,Purchase
22484,Purchase
22485,Payment
22486,Deposit
22487,Payment
22488,Purchase
22489,Deposit
22490,Withdrawal
22491,Transfer
22492,Deposit
22493,Deposit
22494,Purchase
22495,Withdrawal
22496,Purchase
22497,Purchase
22498,Purchase
22499,Transfer
22500,Payment
22501,Deposit
22502,Purchase
22503,Payment
22504,Withdrawal
22505,Purchase
22506,Transfer
22507,Withdrawal
22508,Transfer
22509,Deposit
22510,Payment
22511,Transfer
22512,Payment
22513,Transfer
22514,Transfer
22515,Deposit
22516,Payment
22517,Purchase
22518,Withdrawal
22519,Withdrawal
22520,Deposit
22521,Deposit
22522,Withdrawal
22523,Withdrawal
22524,Payment
22525,Purchase
22526,Deposit
22527,Purchase
22528,Purchase
22529,Deposit
22530,Withdrawal
22531,Deposit
22532,Withdrawal
22533,Purchase
22534,Transfer
22535,Payment
22536,Withdrawal
22537,Payment
22538,Deposit
22539,Transfer
22540,Deposit
22541,Withdrawal
22542,Payment
22543,Transfer
22544,Withdrawal
22545,Payment
22546,Deposit
22547,Deposit
22548,Payment
22549,Withdrawal
22550,Transfer
22551,Payment
22552,Deposit
22553,Purchase
22554,Transfer
22555,Withdrawal
22556,Payment
22557,Payment
22558,Purchase
22559,Payment
22560,Payment
22561,Payment
22562,Deposit
22563,Withdrawal
22564,Deposit
22565,Deposit
22566,Transfer
22567,Purchase
22568,Deposit
22569,Payment
22570,Deposit
22571,Withdrawal
22572,Payment
22573,Transfer
22574,Withdrawal
22575,Payment
22576,Payment
22577,Deposit
22578,Deposit
22579,Purchase
22580,Deposit
22581,Withdrawal
22582,Deposit
22583,Payment
22584,Payment
22585,Deposit
22586,Purchase
22587,Payment
22588,Payment
22589,Transfer
22590,Deposit
22591,Transfer
22592,Payment
22593,Payment
22594,Withdrawal
22595,Withdrawal
22596,Transfer
22597,Withdrawal
22598,Purchase
22599,Purchase
22600,Purchase
22601,Deposit
22602,Deposit
22603,Withdrawal
22604,Withdrawal
22605,Payment
22606,Purchase
22607,Purchase
22608,Withdrawal
22609,Transfer
22610,Deposit
22611,Withdrawal
22612,Withdrawal
22613,Purchase
22614,Deposit
22615,Withdrawal
22616,Deposit
22617,Transfer
22618,Payment
22619,Withdrawal
22620,Purchase
22621,Purchase
22622,Withdrawal
22623,Purchase
22624,Deposit
22625,Purchase
22626,Withdrawal
22627,Withdrawal
22628,Purchase
22629,Deposit
22630,Deposit
22631,Deposit
22632,Withdrawal
22633,Withdrawal
22634,Transfer
22635,Purchase
22636,Transfer
22637,Payment
22638,Deposit
22639,Withdrawal
22640,Transfer
22641,Withdrawal
22642,Purchase
22643,Deposit
22644,Withdrawal
22645,Deposit
22646,Payment
22647,Transfer
22648,Deposit
22649,Deposit
22650,Purchase
22651,Withdrawal
22652,Purchase
22653,Purchase
22654,Purchase
22655,Purchase
22656,Purchase
22657,Payment
22658,Payment
22659,Deposit
22660,Withdrawal
22661,Withdrawal
22662,Purchase
22663,Withdrawal
22664,Payment
22665,Withdrawal
22666,Withdrawal
22667,Transfer
22668,Purchase
22669,Purchase
22670,Purchase
22671,Withdrawal
22672,Withdrawal
22673,Purchase
22674,Transfer
22675,Payment
22676,Withdrawal
22677,Withdrawal
22678,Deposit
22679,Transfer
22680,Purchase
22681,Payment
22682,Deposit
22683,Withdrawal
22684,Payment
22685,Deposit
22686,Withdrawal
22687,Transfer
22688,Withdrawal
22689,Transfer
22690,Withdrawal
22691,Transfer
22692,Deposit
22693,Payment
22694,Purchase
22695,Withdrawal
22696,Purchase
22697,Purchase
22698,Payment
22699,Withdrawal
22700,Transfer
22701,Purchase
22702,Payment
22703,Deposit
22704,Transfer
22705,Withdrawal
22706,Deposit
22707,Deposit
22708,Transfer
22709,Withdrawal
22710,Withdrawal
22711,Deposit
22712,Payment
22713,Deposit
22714,Transfer
22715,Transfer
22716,Purchase
22717,Purchase
22718,Transfer
22719,Withdrawal
22720,Withdrawal
22721,Transfer
22722,Transfer
22723,Transfer
22724,Payment
22725,Payment
22726,Transfer
22727,Deposit
22728,Transfer
22729,Purchase
22730,Payment
22731,Deposit
22732,Purchase
22733,Deposit
22734,Payment
22735,Transfer
22736,Payment
22737,Payment
22738,Purchase
22739,Deposit
22740,Purchase
22741,Transfer
22742,Transfer
22743,Purchase
22744,Transfer
22745,Payment
22746,Withdrawal
22747,Payment
22748,Withdrawal
22749,Purchase
22750,Transfer
22751,Deposit
22752,Withdrawal
22753,Withdrawal
22754,Transfer
22755,Withdrawal
22756,Payment
22757,Transfer
22758,Withdrawal
22759,Payment
22760,Payment
22761,Deposit
22762,Purchase
22763,Withdrawal
22764,Purchase
22765,Transfer
22766,Transfer
22767,Payment
22768,Withdrawal
22769,Payment
22770,Purchase
22771,Purchase
22772,Deposit
22773,Purchase
22774,Transfer
22775,Withdrawal
22776,Purchase
22777,Transfer
22778,Purchase
22779,Withdrawal
22780,Payment
22781,Transfer
22782,Withdrawal
22783,Purchase
22784,Deposit
22785,Transfer
22786,Withdrawal
22787,Transfer
22788,Payment
22789,Withdrawal
22790,Withdrawal
22791,Purchase
22792,Transfer
22793,Transfer
22794,Withdrawal
22795,Withdrawal
22796,Withdrawal
22797,Deposit
22798,Withdrawal
22799,Deposit
22800,Deposit
22801,Transfer
22802,Withdrawal
22803,Deposit
22804,Payment
22805,Deposit
22806,Transfer
22807,Withdrawal
22808,Withdrawal
22809,Payment
22810,Transfer
22811,Payment
22812,Deposit
22813,Purchase
22814,Withdrawal
22815,Transfer
22816,Deposit
22817,Withdrawal
22818,Transfer
22819,Transfer
22820,Payment
22821,Deposit
22822,Payment
22823,Withdrawal
22824,Payment
22825,Payment
22826,Deposit
22827,Purchase
22828,Transfer
22829,Transfer
22830,Purchase
22831,Payment
22832,Purchase
22833,Deposit
22834,Payment
22835,Deposit
22836,Deposit
22837,Withdrawal
22838,Transfer
22839,Deposit
22840,Withdrawal
22841,Purchase
22842,Deposit
22843,Withdrawal
22844,Transfer
22845,Deposit
22846,Payment
22847,Purchase
22848,Payment
22849,Payment
